level_key,features_set,K,classifier,grid_F1,grid_params,precision,recall,f1_score
Level1,sum_features_nohelp,3,Naive Bayes,0.6405580996967553,{'naive_bayes_clf__alpha': 0.01},0.7356288156288157,0.5428571428571428,0.6082854194309303
Level1,sum_features_nohelp,3,Logistic regression,0.7973713024479446,"{'logistic_regression_clf__C': 100.0, 'logistic_regression_clf__max_iter': 200}",0.7182363854632763,0.6857142857142857,0.6851891633846521
Level1,sum_features_nohelp,3,SVM,0.8467308717745471,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.7308270676691729,0.6571428571428571,0.6836507936507936
Level1,sum_features_nohelp,3,Random Forest,0.8511748300718889,"{'random_forest_clf__max_depth': 12, 'random_forest_clf__n_estimators': 50}",0.782036910457963,0.7714285714285715,0.7712244897959185
Level1,sum_features_nohelp,4,Dummy random,,,0.31912144702842377,0.16279069767441862,0.1946236559139785
Level1,sum_features_nohelp,4,Ordered baseline,,,0.0,0.0,0.0
Level1,sum_features_nohelp,4,Naive Bayes,0.6193587727397742,{'naive_bayes_clf__alpha': 0.1},0.6402488780089759,0.5581395348837209,0.5742794057647539
Level1,sum_features_nohelp,4,Logistic regression,0.8240651823236963,"{'logistic_regression_clf__C': 10.0, 'logistic_regression_clf__max_iter': 200}",0.7315597838853654,0.6976744186046512,0.7067217462260302
Level1,sum_features_nohelp,4,SVM,0.8405934360457925,"{'svm_gaussian_clf__C': 10.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.7145732174801942,0.6976744186046512,0.6953013763644993
Level1,sum_features_nohelp,4,Random Forest,0.8584709973562619,"{'random_forest_clf__max_depth': 12, 'random_forest_clf__n_estimators': 100}",0.7761819575773063,0.7674418604651163,0.7632135306553912
Level1,mean_sd_rate_features_help_received,0,Dummy random,,,0.30808080808080807,0.18181818181818182,0.18893387314439947
Level1,mean_sd_rate_features_help_received,0,Ordered baseline,,,0.6427272727272727,0.3939393939393939,0.35800045913682277
Level1,mean_sd_rate_features_help_received,0,Naive Bayes,0.7662799468148763,{'naive_bayes_clf__alpha': 0.01},0.6659090909090909,0.6666666666666666,0.6616161616161614
Level1,mean_sd_rate_features_help_received,0,Logistic regression,0.861469220915241,"{'logistic_regression_clf__C': 100.0, 'logistic_regression_clf__max_iter': 200}",0.47943722943722944,0.48484848484848486,0.4711693739906906
Level1,mean_sd_rate_features_help_received,0,SVM,0.9121746304193123,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 0.1, 'svm_gaussian_clf__kernel': 'rbf'}",0.4491341991341991,0.45454545454545453,0.4408663436876603
Level1,mean_sd_rate_features_help_received,0,Random Forest,0.8793687306415835,"{'random_forest_clf__max_depth': 12, 'random_forest_clf__n_estimators': 50}",0.6176046176046177,0.6060606060606061,0.5712958816407092
Level1,mean_sd_rate_features_help_received,1,Dummy random,,,0.6685185185185184,0.3333333333333333,0.4227654698242933
Level1,mean_sd_rate_features_help_received,1,Ordered baseline,,,0.8660606060606061,0.3,0.3565359477124183
Level1,mean_sd_rate_features_help_received,1,Naive Bayes,0.7703714324715274,{'naive_bayes_clf__alpha': 1.0},0.6022222222222222,0.5333333333333333,0.5390713861302097
Level1,mean_sd_rate_features_help_received,1,Logistic regression,0.8666267254352743,"{'logistic_regression_clf__C': 100.0, 'logistic_regression_clf__max_iter': 200}",0.7712962962962963,0.7666666666666667,0.7637634408602151
Level1,mean_sd_rate_features_help_received,1,SVM,0.9004731499391193,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.575,0.6,0.5216666666666666
Level1,mean_sd_rate_features_help_received,1,Random Forest,0.8698420960658053,"{'random_forest_clf__max_depth': 12, 'random_forest_clf__n_estimators': 200}",0.8488017429193899,0.8333333333333334,0.8286111111111111
Level1,mean_sd_rate_features_help_received,2,Dummy random,,,0.45237048665620094,0.37142857142857144,0.36281179138321995
Level1,mean_sd_rate_features_help_received,2,Ordered baseline,,,0.7841614906832298,0.42857142857142855,0.45835222978080115
Level1,mean_sd_rate_features_help_received,2,Naive Bayes,0.7705417029680401,{'naive_bayes_clf__alpha': 1.0},0.6939285714285715,0.6571428571428571,0.6678210678210679
Level1,mean_sd_rate_features_help_received,2,Logistic regression,0.864197172094124,"{'logistic_regression_clf__C': 100.0, 'logistic_regression_clf__max_iter': 200}",0.6742857142857143,0.6571428571428571,0.6563775510204082
Level1,mean_sd_rate_features_help_received,2,SVM,0.866925311894966,"{'svm_gaussian_clf__C': 10.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.7538528138528138,0.7428571428571429,0.7392919094782447
Level1,mean_sd_rate_features_help_received,2,Random Forest,0.8687777977126487,"{'random_forest_clf__max_depth': 12, 'random_forest_clf__n_estimators': 200}",0.7628571428571428,0.7428571428571429,0.7362452107279693
Level1,mean_sd_rate_features_help_received,3,Dummy random,,,0.4901098901098901,0.22857142857142856,0.2861904761904762
Level1,mean_sd_rate_features_help_received,3,Ordered baseline,,,0.9478260869565218,0.4,0.3874978354978355
Level1,mean_sd_rate_features_help_received,3,Naive Bayes,0.7698288505378841,{'naive_bayes_clf__alpha': 0.01},0.8571428571428571,0.7142857142857143,0.7440183346065699
Level1,mean_sd_rate_features_help_received,3,Logistic regression,0.8461882795076072,"{'logistic_regression_clf__C': 100.0, 'logistic_regression_clf__max_iter': 200}",0.816849816849817,0.7428571428571429,0.7521739130434782
Level1,mean_sd_rate_features_help_received,3,SVM,0.9028100453468101,"{'svm_gaussian_clf__C': 10.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.7369747899159663,0.6857142857142857,0.6935338345864661
Level1,mean_sd_rate_features_help_received,3,Random Forest,0.8595867432054407,"{'random_forest_clf__max_depth': 12, 'random_forest_clf__n_estimators': 200}",0.8043184885290149,0.8285714285714286,0.8093167701863355
Level1,mean_sd_rate_features_help_received,4,Dummy random,,,0.25101513473606496,0.16279069767441862,0.15429386082152724
Level1,mean_sd_rate_features_help_received,4,Ordered baseline,,,0.8794142980189491,0.5348837209302325,0.5502965631447363
Level1,mean_sd_rate_features_help_received,4,Naive Bayes,0.7807565271209062,{'naive_bayes_clf__alpha': 0.1},0.8285882076579751,0.7906976744186046,0.7981972237245358
Level1,mean_sd_rate_features_help_received,4,Logistic regression,0.8504937282691717,"{'logistic_regression_clf__C': 100.0, 'logistic_regression_clf__max_iter': 200}",0.712737843551797,0.6976744186046512,0.7004606224019773
Level1,mean_sd_rate_features_help_received,4,SVM,0.8950268835161213,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.6675731432858214,0.6976744186046512,0.6637117812148411
Level1,mean_sd_rate_features_help_received,4,Random Forest,0.8650500914774957,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 200}",0.7478831246273108,0.7441860465116279,0.7276696725201709
Level1,mean_sd_rate_features_help_requested,0,Dummy random,,,0.36515151515151517,0.30303030303030304,0.3099065186021708
Level1,mean_sd_rate_features_help_requested,0,Ordered baseline,,,0.0,0.0,0.0
Level1,mean_sd_rate_features_help_requested,0,Naive Bayes,0.7340987395087315,{'naive_bayes_clf__alpha': 0.01},0.6264818514818515,0.6060606060606061,0.6057982421618785
Level1,mean_sd_rate_features_help_requested,0,Logistic regression,0.8708376241791802,"{'logistic_regression_clf__C': 100.0, 'logistic_regression_clf__max_iter': 200}",0.529040404040404,0.5151515151515151,0.5052859598314143
Level1,mean_sd_rate_features_help_requested,0,SVM,0.8714593981112009,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 0.1, 'svm_gaussian_clf__kernel': 'rbf'}",0.493801652892562,0.48484848484848486,0.4687059820749661
Level1,mean_sd_rate_features_help_requested,0,Random Forest,0.8592923505502729,"{'random_forest_clf__max_depth': 6, 'random_forest_clf__n_estimators': 100}",0.6520979020979021,0.6363636363636364,0.6195592286501377
Level1,mean_sd_rate_features_help_requested,1,Dummy random,,,0.25,0.16666666666666666,0.2
Level1,mean_sd_rate_features_help_requested,1,Ordered baseline,,,0.0,0.0,0.0
Level1,mean_sd_rate_features_help_requested,1,Naive Bayes,0.7245365662057461,{'naive_bayes_clf__alpha': 1.0},0.8035042735042734,0.7333333333333333,0.7492063492063491
Level1,mean_sd_rate_features_help_requested,1,Logistic regression,0.8025000627620471,"{'logistic_regression_clf__C': 10.0, 'logistic_regression_clf__max_iter': 200}",0.7669312169312169,0.7,0.7137547892720306
Level1,mean_sd_rate_features_help_requested,1,SVM,0.8836273730938917,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.6358974358974359,0.5666666666666667,0.49860627177700345
Level1,mean_sd_rate_features_help_requested,1,Random Forest,0.8712923168394056,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 100}",0.9111111111111112,0.9,0.8977777777777778
Level1,mean_sd_rate_features_help_requested,2,Dummy random,,,0.32727272727272727,0.22857142857142856,0.24782608695652175
Level1,mean_sd_rate_features_help_requested,2,Ordered baseline,,,0.0,0.0,0.0
Level1,mean_sd_rate_features_help_requested,2,Naive Bayes,0.7694292558640802,{'naive_bayes_clf__alpha': 0.1},0.6307692307692307,0.6,0.6068571428571428
Level1,mean_sd_rate_features_help_requested,2,Logistic regression,0.8349035997522438,"{'logistic_regression_clf__C': 100.0, 'logistic_regression_clf__max_iter': 200}",0.6133333333333333,0.6,0.5974489795918367
Level1,mean_sd_rate_features_help_requested,2,SVM,0.8621754502412131,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'poly'}",0.7618923933209647,0.7142857142857143,0.7262838188103665
Level1,mean_sd_rate_features_help_requested,2,Random Forest,0.8623524024589735,"{'random_forest_clf__max_depth': 6, 'random_forest_clf__n_estimators': 100}",0.7163941940412529,0.6857142857142857,0.677105324888576
Level1,mean_sd_rate_features_help_requested,3,Dummy random,,,0.4714285714285714,0.22857142857142856,0.30349206349206354
Level1,mean_sd_rate_features_help_requested,3,Ordered baseline,,,0.0,0.0,0.0
Level1,mean_sd_rate_features_help_requested,3,Naive Bayes,0.7507136169705275,{'naive_bayes_clf__alpha': 1.0},0.719047619047619,0.6857142857142857,0.6901098901098901
Level1,mean_sd_rate_features_help_requested,3,Logistic regression,0.8058841924831146,"{'logistic_regression_clf__C': 100.0, 'logistic_regression_clf__max_iter': 200}",0.7043956043956043,0.7142857142857143,0.6983914636088548
Level1,mean_sd_rate_features_help_requested,3,SVM,0.8608139343640783,"{'svm_gaussian_clf__C': 10.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.6081632653061224,0.6,0.588422035480859
Level1,mean_sd_rate_features_help_requested,3,Random Forest,0.8639017046212425,"{'random_forest_clf__max_depth': 12, 'random_forest_clf__n_estimators': 100}",0.8112781954887218,0.8285714285714286,0.8118614718614718
Level1,mean_sd_rate_features_help_requested,4,Dummy random,,,0.3436461794019934,0.23255813953488372,0.2772808586762075
Level1,mean_sd_rate_features_help_requested,4,Ordered baseline,,,0.0,0.0,0.0
Level1,mean_sd_rate_features_help_requested,4,Naive Bayes,0.7747974881665113,{'naive_bayes_clf__alpha': 0.1},0.6138125440451022,0.6046511627906976,0.6024367805057559
Level1,mean_sd_rate_features_help_requested,4,Logistic regression,0.8137759643018502,"{'logistic_regression_clf__C': 100.0, 'logistic_regression_clf__max_iter': 200}",0.624031007751938,0.6046511627906976,0.6107863864361813
Level1,mean_sd_rate_features_help_requested,4,SVM,0.8646805327978235,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.6450147019513499,0.6744186046511628,0.6420393559928445
Level1,mean_sd_rate_features_help_requested,4,Random Forest,0.8636397788416929,"{'random_forest_clf__max_depth': 12, 'random_forest_clf__n_estimators': 50}",0.7614341085271318,0.7674418604651163,0.7603661553686294
Level1,mean_sd_rate_features_nohelp,0,Dummy random,,,0.1475359657177839,0.12121212121212122,0.13141025641025642
Level1,mean_sd_rate_features_nohelp,0,Ordered baseline,,,0.0,0.0,0.0
Level1,mean_sd_rate_features_nohelp,0,Naive Bayes,0.7121832241721385,{'naive_bayes_clf__alpha': 1.0},0.6034632034632035,0.5757575757575758,0.5682958752477468
Level1,mean_sd_rate_features_nohelp,0,Logistic regression,0.8708261862706834,"{'logistic_regression_clf__C': 100.0, 'logistic_regression_clf__max_iter': 200}",0.47982858891949803,0.45454545454545453,0.4530885780885781
Level1,mean_sd_rate_features_nohelp,0,SVM,0.877104420607966,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 0.1, 'svm_gaussian_clf__kernel': 'sigmoid'}",0.43414918414918413,0.42424242424242425,0.41937557392102853
Level1,mean_sd_rate_features_nohelp,0,Random Forest,0.8607429423768933,"{'random_forest_clf__max_depth': 6, 'random_forest_clf__n_estimators': 200}",0.5722610722610724,0.5757575757575758,0.5453102453102454
Level1,mean_sd_rate_features_nohelp,1,Dummy random,,,0.4222222222222222,0.26666666666666666,0.32627450980392153
Level1,mean_sd_rate_features_nohelp,1,Ordered baseline,,,0.0,0.0,0.0
Level1,mean_sd_rate_features_nohelp,1,Naive Bayes,0.7049320397829585,{'naive_bayes_clf__alpha': 0.1},0.636904761904762,0.5333333333333333,0.5667002755931975
Level1,mean_sd_rate_features_nohelp,1,Logistic regression,0.8088118571767827,"{'logistic_regression_clf__C': 10.0, 'logistic_regression_clf__max_iter': 200}",0.7305555555555555,0.6666666666666666,0.6760233918128654
Level1,mean_sd_rate_features_nohelp,1,SVM,0.8808118879254654,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.7133333333333333,0.6,0.5515873015873016
Level1,mean_sd_rate_features_nohelp,1,Random Forest,0.8613368564071651,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 200}",0.8633333333333333,0.8333333333333334,0.8365079365079365
Level1,mean_sd_rate_features_nohelp,2,Dummy random,,,0.20914006628292342,0.14285714285714285,0.14218145139884272
Level1,mean_sd_rate_features_nohelp,2,Ordered baseline,,,0.0,0.0,0.0
Level1,mean_sd_rate_features_nohelp,2,Naive Bayes,0.7497226448667679,{'naive_bayes_clf__alpha': 0.1},0.5779591836734693,0.5428571428571428,0.5550435227854583
Level1,mean_sd_rate_features_nohelp,2,Logistic regression,0.8263144896602513,"{'logistic_regression_clf__C': 100.0, 'logistic_regression_clf__max_iter': 200}",0.6794767137624281,0.6571428571428571,0.6528519099947672
Level1,mean_sd_rate_features_nohelp,2,SVM,0.845423471123375,"{'svm_gaussian_clf__C': 10.0, 'svm_gaussian_clf__gamma': 0.1, 'svm_gaussian_clf__kernel': 'sigmoid'}",0.7345054945054946,0.7142857142857143,0.7123809523809523
Level1,mean_sd_rate_features_nohelp,2,Random Forest,0.8537978710869177,"{'random_forest_clf__max_depth': 12, 'random_forest_clf__n_estimators': 100}",0.766734693877551,0.7142857142857143,0.7048855905998763
Level1,mean_sd_rate_features_nohelp,3,Dummy random,,,0.5057142857142857,0.2,0.2646258503401361
Level1,mean_sd_rate_features_nohelp,3,Ordered baseline,,,0.0,0.0,0.0
Level1,mean_sd_rate_features_nohelp,3,Naive Bayes,0.7313398407148407,{'naive_bayes_clf__alpha': 0.01},0.6751500600240097,0.6285714285714286,0.6359231411862991
Level1,mean_sd_rate_features_nohelp,3,Logistic regression,0.8082773630073665,"{'logistic_regression_clf__C': 10.0, 'logistic_regression_clf__max_iter': 200}",0.750071105365223,0.7428571428571429,0.7299397562228552
Level1,mean_sd_rate_features_nohelp,3,SVM,0.8567846303347741,"{'svm_gaussian_clf__C': 10.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.6275510204081632,0.6,0.5963353146136503
Level1,mean_sd_rate_features_nohelp,3,Random Forest,0.8559092076899463,"{'random_forest_clf__max_depth': 12, 'random_forest_clf__n_estimators': 50}",0.8043184885290149,0.8285714285714286,0.8093167701863355
Level1,mean_sd_rate_features_nohelp,4,Dummy random,,,0.3318106312292359,0.2558139534883721,0.26990295506207373
Level1,mean_sd_rate_features_nohelp,4,Ordered baseline,,,0.0,0.0,0.0
Level1,mean_sd_rate_features_nohelp,4,Naive Bayes,0.7582859600171262,{'naive_bayes_clf__alpha': 0.01},0.5906238464377999,0.5813953488372093,0.5778712408598603
Level1,mean_sd_rate_features_nohelp,4,Logistic regression,0.805569518376106,"{'logistic_regression_clf__C': 100.0, 'logistic_regression_clf__max_iter': 200}",0.5901162790697675,0.5813953488372093,0.5844654839599228
Level1,mean_sd_rate_features_nohelp,4,SVM,0.8609840114542433,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.6511627906976745,0.6511627906976745,0.6362790697674419
Level1,mean_sd_rate_features_nohelp,4,Random Forest,0.8469352807145205,"{'random_forest_clf__max_depth': 6, 'random_forest_clf__n_estimators': 200}",0.7269595176571921,0.7209302325581395,0.7031007751937984
Level3,all_features_help_received,0,Dummy random,,,0.2419159544159544,0.23076923076923078,0.23373213064654288
Level3,all_features_help_received,0,Ordered baseline,,,0.8229907347554407,0.7051282051282052,0.7169433403475957
Level3,all_features_help_received,0,Naive Bayes,0.7073439756319069,{'naive_bayes_clf__alpha': 1.0},0.7000135359863867,0.6923076923076923,0.6948833434773787
Level3,all_features_help_received,0,Logistic regression,0.7618004678488715,"{'logistic_regression_clf__C': 10.0, 'logistic_regression_clf__max_iter': 200}",0.6585470085470085,0.6538461538461539,0.6558039661487937
Level3,all_features_help_received,0,SVM,0.752266281472846,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 0.01, 'svm_gaussian_clf__kernel': 'sigmoid'}",0.7275953354214223,0.6794871794871795,0.6877888137503522
Level3,all_features_help_received,0,Random Forest,0.759396536371234,"{'random_forest_clf__max_depth': 12, 'random_forest_clf__n_estimators': 200}",0.6784166450833116,0.6794871794871795,0.6764252673289415
Level3,all_features_help_received,1,Dummy random,,,0.2950297872772297,0.25,0.26357141298872705
Level3,all_features_help_received,1,Ordered baseline,,,0.8402473716759431,0.6666666666666666,0.6826232945798164
Level3,all_features_help_received,1,Naive Bayes,0.6967360348536715,{'naive_bayes_clf__alpha': 1.0},0.7468746270437999,0.6904761904761905,0.6959576841489284
Level3,all_features_help_received,1,Logistic regression,0.7623955730815647,"{'logistic_regression_clf__C': 10.0, 'logistic_regression_clf__max_iter': 200}",0.7028098520109799,0.6666666666666666,0.6704590548340548
Level3,all_features_help_received,1,SVM,0.7741993539405876,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 0.01, 'svm_gaussian_clf__kernel': 'sigmoid'}",0.7398068086883877,0.6785714285714286,0.6905631075273932
Level3,all_features_help_received,1,Random Forest,0.7593003575208561,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 200}",0.7448056104162095,0.7261904761904762,0.7286686561142455
Level3,all_features_help_received,2,Dummy random,,,0.24050321121004237,0.20512820512820512,0.21073950204384986
Level3,all_features_help_received,2,Ordered baseline,,,0.822287001585644,0.6410256410256411,0.6564463597427969
Level3,all_features_help_received,2,Naive Bayes,0.7399372489977825,{'naive_bayes_clf__alpha': 1.0},0.6863247863247863,0.6538461538461539,0.6560360295001777
Level3,all_features_help_received,2,Logistic regression,0.7709216522216601,"{'logistic_regression_clf__C': 10.0, 'logistic_regression_clf__max_iter': 200}",0.649653794155073,0.6282051282051282,0.630212508748489
Level3,all_features_help_received,2,SVM,0.7842749117250075,"{'svm_gaussian_clf__C': 10.0, 'svm_gaussian_clf__gamma': 0.1, 'svm_gaussian_clf__kernel': 'rbf'}",0.7254446171112837,0.7051282051282052,0.7090160079040998
Level3,all_features_help_received,2,Random Forest,0.770024798474186,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 200}",0.7087179487179487,0.6923076923076923,0.6947231512448904
Level3,all_features_help_received,3,Dummy random,,,0.3297036297036297,0.3076923076923077,0.3135865035702903
Level3,all_features_help_received,3,Ordered baseline,,,0.7683678086619263,0.6703296703296703,0.6764851556484894
Level3,all_features_help_received,3,Naive Bayes,0.7133308343942466,{'naive_bayes_clf__alpha': 0.1},0.6380494505494505,0.6373626373626373,0.6372474836990967
Level3,all_features_help_received,3,Logistic regression,0.7804727698466427,"{'logistic_regression_clf__C': 10.0, 'logistic_regression_clf__max_iter': 200}",0.6980075876504448,0.6813186813186813,0.6846779594032341
Level3,all_features_help_received,3,SVM,0.8042211191173367,"{'svm_gaussian_clf__C': 10.0, 'svm_gaussian_clf__gamma': 0.1, 'svm_gaussian_clf__kernel': 'rbf'}",0.694355546987126,0.6703296703296703,0.6761753400786825
Level3,all_features_help_received,3,Random Forest,0.7820276493265473,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 200}",0.67453635433931,0.6593406593406593,0.6592054553675023
Level3,all_features_help_received,4,Dummy random,,,0.23407544836116267,0.22077922077922077,0.21946391204703225
Level3,all_features_help_received,4,Ordered baseline,,,0.8018265518265518,0.6363636363636364,0.6589913982121774
Level3,all_features_help_received,4,Naive Bayes,0.7130636245760098,{'naive_bayes_clf__alpha': 0.01},0.7072186482248403,0.6493506493506493,0.6570994903441711
Level3,all_features_help_received,4,Logistic regression,0.7735044677700744,"{'logistic_regression_clf__C': 1.0, 'logistic_regression_clf__max_iter': 200}",0.7583487940630799,0.7012987012987013,0.7025578068339199
Level3,all_features_help_received,4,SVM,0.7910845847192561,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 0.1, 'svm_gaussian_clf__kernel': 'rbf'}",0.6821169807635973,0.6493506493506493,0.651555622542083
Level3,all_features_help_received,4,Random Forest,0.7715985551990079,"{'random_forest_clf__max_depth': 12, 'random_forest_clf__n_estimators': 200}",0.7587798755865983,0.7532467532467533,0.7518887421052618
Level3,all_features_help_requested,0,Dummy random,,,0.23163483689799477,0.21794871794871795,0.21862690449646968
Level3,all_features_help_requested,0,Ordered baseline,,,0.07277526395173453,0.1794871794871795,0.09667927700714585
Level3,all_features_help_requested,0,Naive Bayes,0.5982188487454243,{'naive_bayes_clf__alpha': 0.01},0.4937327890573287,0.5,0.49060106151176003
Level3,all_features_help_requested,0,Logistic regression,0.687442642681748,"{'logistic_regression_clf__C': 10.0, 'logistic_regression_clf__max_iter': 200}",0.584981684981685,0.5769230769230769,0.5710297766749378
Level3,all_features_help_requested,0,SVM,0.7052140324424228,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 0.01, 'svm_gaussian_clf__kernel': 'rbf'}",0.6310772560772561,0.6025641025641025,0.5947700447700447
Level3,all_features_help_requested,0,Random Forest,0.7127162903381327,"{'random_forest_clf__max_depth': 12, 'random_forest_clf__n_estimators': 200}",0.5775801282051283,0.5769230769230769,0.5741435129194926
Level3,all_features_help_requested,1,Dummy random,,,0.26096182232957593,0.23809523809523808,0.2403849538955922
Level3,all_features_help_requested,1,Ordered baseline,,,0.10281827016520892,0.23809523809523808,0.1395987525019783
Level3,all_features_help_requested,1,Naive Bayes,0.5409901879522371,{'naive_bayes_clf__alpha': 0.01},0.6260144408640649,0.5833333333333334,0.5855914829699996
Level3,all_features_help_requested,1,Logistic regression,0.6717520935809085,"{'logistic_regression_clf__C': 10.0, 'logistic_regression_clf__max_iter': 200}",0.5770273899033297,0.5595238095238095,0.5562357445421962
Level3,all_features_help_requested,1,SVM,0.7109293389861442,"{'svm_gaussian_clf__C': 10.0, 'svm_gaussian_clf__gamma': 0.1, 'svm_gaussian_clf__kernel': 'rbf'}",0.5677339901477833,0.5476190476190477,0.5392762660619803
Level3,all_features_help_requested,1,Random Forest,0.6971883397717787,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 200}",0.6643898664059954,0.6547619047619048,0.6525283371125156
Level3,all_features_help_requested,2,Dummy random,,,0.2599553224553225,0.2564102564102564,0.25369977547045763
Level3,all_features_help_requested,2,Ordered baseline,,,0.08974358974358974,0.21794871794871795,0.12614900822447994
Level3,all_features_help_requested,2,Naive Bayes,0.5809291963590106,{'naive_bayes_clf__alpha': 0.01},0.6579311211664152,0.6538461538461539,0.6522439148732514
Level3,all_features_help_requested,2,Logistic regression,0.680716429564328,"{'logistic_regression_clf__C': 100.0, 'logistic_regression_clf__max_iter': 200}",0.6814416678300526,0.6410256410256411,0.6396191553544494
Level3,all_features_help_requested,2,SVM,0.7138531115765797,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 0.1, 'svm_gaussian_clf__kernel': 'rbf'}",0.5981833117302225,0.5769230769230769,0.5795040188351225
Level3,all_features_help_requested,2,Random Forest,0.6896867120421101,"{'random_forest_clf__max_depth': 6, 'random_forest_clf__n_estimators': 200}",0.7099240265906932,0.6794871794871795,0.6796551149999426
Level3,all_features_help_requested,3,Dummy random,,,0.21153846153846154,0.18681318681318682,0.19180743257350646
Level3,all_features_help_requested,3,Ordered baseline,,,0.06767937944408532,0.17582417582417584,0.09195557963163598
Level3,all_features_help_requested,3,Naive Bayes,0.642847972884747,{'naive_bayes_clf__alpha': 0.01},0.5344471173707727,0.5274725274725275,0.5222681164988857
Level3,all_features_help_requested,3,Logistic regression,0.7228789917321274,"{'logistic_regression_clf__C': 10.0, 'logistic_regression_clf__max_iter': 200}",0.5928225384446583,0.5934065934065934,0.5925825843858631
Level3,all_features_help_requested,3,SVM,0.7526329207886946,"{'svm_gaussian_clf__C': 10.0, 'svm_gaussian_clf__gamma': 0.1, 'svm_gaussian_clf__kernel': 'rbf'}",0.5839856538148759,0.5824175824175825,0.5810745936630031
Level3,all_features_help_requested,3,Random Forest,0.7224844323257013,"{'random_forest_clf__max_depth': 12, 'random_forest_clf__n_estimators': 200}",0.6421462178015462,0.6373626373626373,0.6353775257001063
Level3,all_features_help_requested,4,Dummy random,,,0.19247632067180936,0.16883116883116883,0.17487379989379667
Level3,all_features_help_requested,4,Ordered baseline,,,0.1671990171990172,0.3116883116883117,0.21061901061901064
Level3,all_features_help_requested,4,Naive Bayes,0.5948910608870912,{'naive_bayes_clf__alpha': 0.01},0.6682255510900011,0.6103896103896104,0.6079391381716963
Level3,all_features_help_requested,4,Logistic regression,0.7086923559220757,"{'logistic_regression_clf__C': 10.0, 'logistic_regression_clf__max_iter': 200}",0.5514325521222074,0.5194805194805194,0.4539226569811586
Level3,all_features_help_requested,4,SVM,0.7235656329074981,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 0.1, 'svm_gaussian_clf__kernel': 'rbf'}",0.49723424723424725,0.45454545454545453,0.41827642499829887
Level3,all_features_help_requested,4,Random Forest,0.7152597550949565,"{'random_forest_clf__max_depth': 6, 'random_forest_clf__n_estimators': 100}",0.7114424318371687,0.7012987012987013,0.6900280674302754
Level3,all_features_nohelp,0,Dummy random,,,0.3080065359477124,0.28205128205128205,0.2873168498168498
Level3,all_features_nohelp,0,Ordered baseline,,,0.0,0.0,0.0
Level3,all_features_nohelp,0,Naive Bayes,0.533453071792304,{'naive_bayes_clf__alpha': 1.0},0.47705182496471055,0.47435897435897434,0.4704790567522662
