level_key,features_set,K,classifier,grid_F1,grid_params,precision,recall,f1_score
Level1,mean_rate_ib_no_sub_content_features_keys,2,Ordered baseline,,,0.5817805383022775,0.2857142857142857,0.2820047677190535
Level1,mean_rate_ib_no_sub_content_features_keys,2,Teacher Ordered baseline,,,0.5051759834368531,0.5714285714285714,0.5261224489795918
Level1,mean_rate_ib_no_sub_content_features_keys,2,Naive Bayes,0.41984788719111227,{'naive_bayes_clf__alpha': 1.0},0.5021164021164021,0.6,0.5246753246753245
Level1,mean_rate_ib_no_sub_content_features_keys,2,Logistic regression,0.5600815495006575,"{'logistic_regression_clf__C': 1.0, 'logistic_regression_clf__max_iter': 200}",0.5015151515151516,0.6,0.5404029692470839
Level1,mean_rate_ib_no_sub_content_features_keys,2,SVM,0.5821110691840075,"{'svm_gaussian_clf__C': 1.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.5442857142857143,0.6571428571428571,0.5952809952809953
Level1,mean_rate_ib_no_sub_content_features_keys,2,Random Forest,0.6791413405339584,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 100}",0.49404761904761907,0.5714285714285714,0.5229437229437229
Level1,mean_rate_ib_no_sub_content_features_keys,3,Dummy random baseline,,,0.5106227106227106,0.34285714285714286,0.4078726227333039
Level1,mean_rate_ib_no_sub_content_features_keys,3,Ordered baseline,,,0.20782608695652174,0.11428571428571428,0.0954715821812596
Level1,mean_rate_ib_no_sub_content_features_keys,3,Teacher Ordered baseline,,,0.8074534161490683,0.8571428571428571,0.831168831168831
Level1,mean_rate_ib_no_sub_content_features_keys,3,Naive Bayes,0.44257754382894066,{'naive_bayes_clf__alpha': 1.0},0.5028571428571429,0.5428571428571428,0.47114845938375344
Level1,mean_rate_ib_no_sub_content_features_keys,3,Logistic regression,0.5497924698073356,"{'logistic_regression_clf__C': 1.0, 'logistic_regression_clf__max_iter': 200}",0.6827922077922078,0.7714285714285715,0.7243537414965987
Level1,mean_rate_ib_no_sub_content_features_keys,3,SVM,0.5570943888218931,"{'svm_gaussian_clf__C': 1.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.656,0.7428571428571429,0.6956521739130436
Level1,mean_rate_ib_no_sub_content_features_keys,3,Random Forest,0.6049647439273925,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 100}",0.7601731601731602,0.8,0.777687074829932
Level1,mean_rate_ib_no_sub_content_features_keys,4,Dummy random baseline,,,0.3102990033222591,0.16279069767441862,0.18625612285424295
Level1,mean_rate_ib_no_sub_content_features_keys,4,Ordered baseline,,,0.3993478528362249,0.32558139534883723,0.27986325797543304
Level1,mean_rate_ib_no_sub_content_features_keys,4,Teacher Ordered baseline,,,0.4879414298018949,0.5813953488372093,0.5302325581395348
Level1,mean_rate_ib_no_sub_content_features_keys,4,Naive Bayes,0.4781308732648858,{'naive_bayes_clf__alpha': 1.0},0.4149177538287011,0.5348837209302325,0.40708855098389984
Level1,mean_rate_ib_no_sub_content_features_keys,4,Logistic regression,0.5554367094066887,"{'logistic_regression_clf__C': 1.0, 'logistic_regression_clf__max_iter': 200}",0.5095976375046143,0.627906976744186,0.5410151973021504
Level1,mean_rate_ib_no_sub_content_features_keys,4,SVM,0.5572031137529032,"{'svm_gaussian_clf__C': 1.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.49709302325581395,0.627906976744186,0.5517970401691332
Level1,mean_rate_ib_no_sub_content_features_keys,4,Random Forest,0.6237000537984685,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 100}",0.6634589681903235,0.6976744186046512,0.6626118067978534
Level1,mean_rate_oa_features_keys,0,Dummy random baseline,,,0.4522366522366522,0.30303030303030304,0.3281477880408362
Level1,mean_rate_oa_features_keys,0,Ordered baseline,,,0.2109090909090909,0.2727272727272727,0.1793831168831169
Level1,mean_rate_oa_features_keys,0,Teacher Ordered baseline,,,0.4636363636363637,0.5454545454545454,0.4741647241647241
Level1,mean_rate_oa_features_keys,0,Naive Bayes,0.3991474183072392,{'naive_bayes_clf__alpha': 1.0},0.2878787878787879,0.48484848484848486,0.3434343434343434
Level1,mean_rate_oa_features_keys,0,Logistic regression,0.5030909581719472,"{'logistic_regression_clf__C': 1.0, 'logistic_regression_clf__max_iter': 200}",0.680150790198637,0.6060606060606061,0.5588730441671619
Level1,mean_rate_oa_features_keys,0,SVM,0.5574555186269559,"{'svm_gaussian_clf__C': 1.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.691699604743083,0.5757575757575758,0.5421318447634237
Level1,mean_rate_oa_features_keys,0,Random Forest,0.5622611526959352,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 100}",0.5457912457912457,0.5454545454545454,0.5367309458218549
Level1,mean_rate_oa_features_keys,1,Dummy random baseline,,,0.2347883597883598,0.16666666666666666,0.16143338143338143
Level1,mean_rate_oa_features_keys,1,Ordered baseline,,,0.606060606060606,0.2,0.2119047619047619
Level1,mean_rate_oa_features_keys,1,Teacher Ordered baseline,,,0.5121212121212121,0.5666666666666667,0.5140964493905671
Level1,mean_rate_oa_features_keys,1,Naive Bayes,0.37197348021669374,{'naive_bayes_clf__alpha': 1.0},0.25,0.5,0.3333333333333333
Level1,mean_rate_oa_features_keys,1,Logistic regression,0.49454940517072554,"{'logistic_regression_clf__C': 1.0, 'logistic_regression_clf__max_iter': 200}",0.6581196581196581,0.5333333333333333,0.4292411924119241
Level1,mean_rate_oa_features_keys,1,SVM,0.481620690873042,"{'svm_gaussian_clf__C': 1.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.6694444444444444,0.6333333333333333,0.5748473748473748
Level1,mean_rate_oa_features_keys,1,Random Forest,0.5746089257519789,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 100}",0.5867102396514162,0.5666666666666667,0.5669444444444445
Level1,mean_rate_oa_features_keys,2,Dummy random baseline,,,0.43896825396825395,0.3142857142857143,0.3343856143856144
Level1,mean_rate_oa_features_keys,2,Ordered baseline,,,0.5817805383022775,0.2857142857142857,0.2820047677190535
Level1,mean_rate_oa_features_keys,2,Teacher Ordered baseline,,,0.5051759834368531,0.5714285714285714,0.5261224489795918
Level1,mean_rate_oa_features_keys,2,Naive Bayes,0.36816750654322433,{'naive_bayes_clf__alpha': 1.0},0.23591836734693875,0.4857142857142857,0.31758241758241756
Level1,mean_rate_oa_features_keys,2,Logistic regression,0.4174395124395125,"{'logistic_regression_clf__C': 1.0, 'logistic_regression_clf__max_iter': 200}",0.6662480376766091,0.6285714285714286,0.5896322200850964
Level1,mean_rate_oa_features_keys,2,SVM,0.4295448334684158,"{'svm_gaussian_clf__C': 1.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.5268707482993197,0.5428571428571428,0.46095238095238095
Level1,mean_rate_oa_features_keys,2,Random Forest,0.5048628866167031,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 100}",0.6738095238095237,0.6571428571428571,0.6502304902304903
Level1,mean_rate_oa_features_keys,3,Dummy random baseline,,,0.6299319727891155,0.3142857142857143,0.414453781512605
Level1,mean_rate_oa_features_keys,3,Ordered baseline,,,0.20782608695652174,0.11428571428571428,0.0954715821812596
Level1,mean_rate_oa_features_keys,3,Teacher Ordered baseline,,,0.8074534161490683,0.8571428571428571,0.831168831168831
Level1,mean_rate_oa_features_keys,3,Naive Bayes,0.34856908218184335,{'naive_bayes_clf__alpha': 1.0},0.36,0.6,0.44999999999999996
Level1,mean_rate_oa_features_keys,3,Logistic regression,0.516117083865003,"{'logistic_regression_clf__C': 1.0, 'logistic_regression_clf__max_iter': 200}",0.4849206349206349,0.5714285714285714,0.5202380952380952
Level1,mean_rate_oa_features_keys,3,SVM,0.5272940319976759,"{'svm_gaussian_clf__C': 1.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.5921269841269842,0.6285714285714286,0.6018742508445027
Level1,mean_rate_oa_features_keys,3,Random Forest,0.5587868274861807,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 100}",0.5852813852813853,0.6,0.5865700191281586
Level1,mean_rate_oa_features_keys,4,Dummy random baseline,,,0.4400715563506261,0.27906976744186046,0.3372093023255814
Level1,mean_rate_oa_features_keys,4,Ordered baseline,,,0.3993478528362249,0.32558139534883723,0.27986325797543304
Level1,mean_rate_oa_features_keys,4,Teacher Ordered baseline,,,0.4879414298018949,0.5813953488372093,0.5302325581395348
Level1,mean_rate_oa_features_keys,4,Naive Bayes,0.37980647135620127,{'naive_bayes_clf__alpha': 1.0},0.28610059491617085,0.5348837209302325,0.37279774489076806
Level1,mean_rate_oa_features_keys,4,Logistic regression,0.49815677140215475,"{'logistic_regression_clf__C': 1.0, 'logistic_regression_clf__max_iter': 200}",0.42165005537098565,0.5581395348837209,0.46603600052555516
Level1,mean_rate_oa_features_keys,4,SVM,0.5179599309579104,"{'svm_gaussian_clf__C': 1.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.6140069500133655,0.5813953488372093,0.5585768236931028
Level1,mean_rate_oa_features_keys,4,Random Forest,0.5888330019326672,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 100}",0.6832433554817275,0.6511627906976745,0.6177589852008456
Level3,mean_sd_rate_features_nohelp_nosub,0,Dummy random baseline,,,0.35990451855836475,0.3076923076923077,0.32341269841269843
Level3,mean_sd_rate_features_nohelp_nosub,0,Ordered baseline,,,0.5584269035249427,0.46153846153846156,0.4348097878576833
Level3,mean_sd_rate_features_nohelp_nosub,0,Teacher Ordered baseline,,,0.3929110105580694,0.47435897435897434,0.4267399267399267
Level3,mean_sd_rate_features_nohelp_nosub,0,Naive Bayes,0.4121526901242033,{'naive_bayes_clf__alpha': 1.0},0.35796221322537114,0.5256410256410257,0.4256888410734565
Level3,mean_sd_rate_features_nohelp_nosub,0,Logistic regression,0.5542233379943582,"{'logistic_regression_clf__C': 1.0, 'logistic_regression_clf__max_iter': 200}",0.4939560439560439,0.5,0.47357451629897457
Level3,mean_sd_rate_features_nohelp_nosub,0,SVM,0.4734564737367493,"{'svm_gaussian_clf__C': 1.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.38873177476118653,0.4358974358974359,0.3713270138609505
Level3,mean_sd_rate_features_nohelp_nosub,0,Random Forest,0.5752469990173686,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 100}",0.49928025191183084,0.48717948717948717,0.46212594176395083
Level3,mean_sd_rate_features_nohelp_nosub,1,Dummy random baseline,,,0.3164169164169164,0.27380952380952384,0.27519093144093143
Level3,mean_sd_rate_features_nohelp_nosub,1,Ordered baseline,,,0.5499748047367095,0.4166666666666667,0.4058833678398896
Level3,mean_sd_rate_features_nohelp_nosub,1,Teacher Ordered baseline,,,0.4525664811379097,0.5238095238095238,0.48428914835164827
Level3,mean_sd_rate_features_nohelp_nosub,1,Naive Bayes,0.38322921953042366,{'naive_bayes_clf__alpha': 1.0},0.5265193765193765,0.5,0.4279729094696201
Level3,mean_sd_rate_features_nohelp_nosub,1,Logistic regression,0.46708187467611895,"{'logistic_regression_clf__C': 1.0, 'logistic_regression_clf__max_iter': 200}",0.6199834312737538,0.6071428571428571,0.5971222606074823
Level3,mean_sd_rate_features_nohelp_nosub,1,SVM,0.39442372662123626,"{'svm_gaussian_clf__C': 1.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.6356292517006802,0.5952380952380952,0.5877591023130929
Level3,mean_sd_rate_features_nohelp_nosub,1,Random Forest,0.5434549409404434,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 100}",0.6524504195270786,0.6309523809523809,0.6299709610564874
Level3,mean_sd_rate_features_nohelp_nosub,2,Dummy random baseline,,,0.25106837606837606,0.20512820512820512,0.2196538534442117
Level3,mean_sd_rate_features_nohelp_nosub,2,Ordered baseline,,,0.5667038275733928,0.44871794871794873,0.42632939074926607
Level3,mean_sd_rate_features_nohelp_nosub,2,Teacher Ordered baseline,,,0.377910342166195,0.46153846153846156,0.4146647470176882
Level3,mean_sd_rate_features_nohelp_nosub,2,Naive Bayes,0.432907575653341,{'naive_bayes_clf__alpha': 1.0},0.5023097685041005,0.5,0.4095611685163924
Level3,mean_sd_rate_features_nohelp_nosub,2,Logistic regression,0.5588847080623702,"{'logistic_regression_clf__C': 1.0, 'logistic_regression_clf__max_iter': 200}",0.6354942100909843,0.6153846153846154,0.5987996170846108
Level3,mean_sd_rate_features_nohelp_nosub,2,SVM,0.4535562084931712,"{'svm_gaussian_clf__C': 1.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.5687344913151364,0.5384615384615384,0.4777305367870409
Level3,mean_sd_rate_features_nohelp_nosub,2,Random Forest,0.5687174631685223,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 100}",0.6816239316239316,0.6538461538461539,0.6425033403321244
Level3,mean_sd_rate_features_nohelp_nosub,3,Dummy random baseline,,,0.3808487898228379,0.31868131868131866,0.3325570507923449
Level3,mean_sd_rate_features_nohelp_nosub,3,Ordered baseline,,,0.5587912087912088,0.46153846153846156,0.43757959851320394
Level3,mean_sd_rate_features_nohelp_nosub,3,Teacher Ordered baseline,,,0.3969960960092539,0.4835164835164835,0.43374978196406766
Level3,mean_sd_rate_features_nohelp_nosub,3,Naive Bayes,0.47057233837568174,{'naive_bayes_clf__alpha': 1.0},0.4757004422556262,0.46153846153846156,0.41412872841444265
Level3,mean_sd_rate_features_nohelp_nosub,3,Logistic regression,0.5413478869337569,"{'logistic_regression_clf__C': 1.0, 'logistic_regression_clf__max_iter': 200}",0.5562663526949241,0.5494505494505495,0.5392340992340993
Level3,mean_sd_rate_features_nohelp_nosub,3,SVM,0.454590710141345,"{'svm_gaussian_clf__C': 1.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.546327821838026,0.5274725274725275,0.48531953972077224
Level3,mean_sd_rate_features_nohelp_nosub,3,Random Forest,0.5882147358289377,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 100}",0.5408424908424908,0.5384615384615384,0.5239524911708011
Level3,mean_sd_rate_features_nohelp_nosub,4,Dummy random baseline,,,0.2741136411445642,0.2597402597402597,0.2575522668545925
Level3,mean_sd_rate_features_nohelp_nosub,4,Ordered baseline,,,0.611933111933112,0.45454545454545453,0.4358321660872968
Level3,mean_sd_rate_features_nohelp_nosub,4,Teacher Ordered baseline,,,0.2934216684216684,0.35064935064935066,0.31295935702715366
Level3,mean_sd_rate_features_nohelp_nosub,4,Naive Bayes,0.38135843709111644,{'naive_bayes_clf__alpha': 1.0},0.4198624904507257,0.33766233766233766,0.2847454133168419
Level3,mean_sd_rate_features_nohelp_nosub,4,Logistic regression,0.45481407201580903,"{'logistic_regression_clf__C': 1.0, 'logistic_regression_clf__max_iter': 200}",0.6141449881387963,0.5714285714285714,0.5528836754643206
Level3,mean_sd_rate_features_nohelp_nosub,4,SVM,0.43141458729431015,"{'svm_gaussian_clf__C': 1.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.6363636363636364,0.5064935064935064,0.4769565899629866
Level3,mean_sd_rate_features_nohelp_nosub,4,Random Forest,0.5267818121409233,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 100}",0.5943166681803045,0.5714285714285714,0.5721500721500722
Level3,mean_rate_features_nohelp_nosub,0,Dummy random baseline,,,0.2953088578088578,0.2564102564102564,0.2736874236874237
Level3,mean_rate_features_nohelp_nosub,0,Ordered baseline,,,0.5584269035249427,0.46153846153846156,0.4348097878576833
Level3,mean_rate_features_nohelp_nosub,0,Teacher Ordered baseline,,,0.3929110105580694,0.47435897435897434,0.4267399267399267
Level3,mean_rate_features_nohelp_nosub,0,Naive Bayes,0.36672868165227823,{'naive_bayes_clf__alpha': 1.0},0.31800445930880716,0.46153846153846156,0.37292964411608476
Level3,mean_rate_features_nohelp_nosub,0,Logistic regression,0.5200217095708891,"{'logistic_regression_clf__C': 1.0, 'logistic_regression_clf__max_iter': 200}",0.4907782276203329,0.48717948717948717,0.4723479135243841
Level3,mean_rate_features_nohelp_nosub,0,SVM,0.4783554049828725,"{'svm_gaussian_clf__C': 1.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.4704131054131055,0.44871794871794873,0.42236822204319496
Level3,mean_rate_features_nohelp_nosub,0,Random Forest,0.5689704371870205,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 100}",0.5167582417582418,0.5256410256410257,0.4973054207146902
Level3,mean_rate_features_nohelp_nosub,1,Dummy random baseline,,,0.3520161687863551,0.30952380952380953,0.3261858974358974
Level3,mean_rate_features_nohelp_nosub,1,Ordered baseline,,,0.5499748047367095,0.4166666666666667,0.4058833678398896
Level3,mean_rate_features_nohelp_nosub,1,Teacher Ordered baseline,,,0.4525664811379097,0.5238095238095238,0.48428914835164827
Level3,mean_rate_features_nohelp_nosub,1,Naive Bayes,0.3836883886312166,{'naive_bayes_clf__alpha': 1.0},0.5141843971631206,0.47619047619047616,0.3947119783585949
Level3,mean_rate_features_nohelp_nosub,1,Logistic regression,0.46548187526009954,"{'logistic_regression_clf__C': 1.0, 'logistic_regression_clf__max_iter': 200}",0.5382086167800454,0.5357142857142857,0.5260449432359676
Level3,mean_rate_features_nohelp_nosub,1,SVM,0.4257756676856997,"{'svm_gaussian_clf__C': 1.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.583972554539057,0.5714285714285714,0.5512519561815337
Level3,mean_rate_features_nohelp_nosub,1,Random Forest,0.5307204028042153,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 100}",0.6580453537690379,0.6428571428571429,0.6390559126408183
Level3,mean_rate_features_nohelp_nosub,2,Dummy random baseline,,,0.2769905533063427,0.2692307692307692,0.27040360059227986
Level3,mean_rate_features_nohelp_nosub,2,Ordered baseline,,,0.5667038275733928,0.44871794871794873,0.42632939074926607
Level3,mean_rate_features_nohelp_nosub,2,Teacher Ordered baseline,,,0.377910342166195,0.46153846153846156,0.4146647470176882
Level3,mean_rate_features_nohelp_nosub,2,Naive Bayes,0.3972908765824394,{'naive_bayes_clf__alpha': 1.0},0.5079997915363769,0.5,0.41181099022290085
Level3,mean_rate_features_nohelp_nosub,2,Logistic regression,0.5240620512286215,"{'logistic_regression_clf__C': 1.0, 'logistic_regression_clf__max_iter': 200}",0.6063034188034189,0.5769230769230769,0.5538232259543735
Level3,mean_rate_features_nohelp_nosub,2,SVM,0.44351124929404656,"{'svm_gaussian_clf__C': 1.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.4989147629032851,0.5,0.4262570762570763
Level3,mean_rate_features_nohelp_nosub,2,Random Forest,0.5613957000443575,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 100}",0.686074976397557,0.6410256410256411,0.62221994041216
Level3,mean_rate_features_nohelp_nosub,3,Dummy random baseline,,,0.2913581842993608,0.24175824175824176,0.26126034555599037
Level3,mean_rate_features_nohelp_nosub,3,Ordered baseline,,,0.5587912087912088,0.46153846153846156,0.43757959851320394
Level3,mean_rate_features_nohelp_nosub,3,Teacher Ordered baseline,,,0.3969960960092539,0.4835164835164835,0.43374978196406766
Level3,mean_rate_features_nohelp_nosub,3,Naive Bayes,0.44298584827950727,{'naive_bayes_clf__alpha': 1.0},0.4764521193092621,0.46153846153846156,0.4129396931642486
Level3,mean_rate_features_nohelp_nosub,3,Logistic regression,0.5199116378433248,"{'logistic_regression_clf__C': 1.0, 'logistic_regression_clf__max_iter': 200}",0.562979812979813,0.5494505494505495,0.5448195518603096
Level3,mean_rate_features_nohelp_nosub,3,SVM,0.4460217704407121,"{'svm_gaussian_clf__C': 1.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.5137853218210361,0.4835164835164835,0.45992164124032253
Level3,mean_rate_features_nohelp_nosub,3,Random Forest,0.5611790033223258,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 100}",0.5425786950177194,0.5274725274725275,0.5101885137582776
Level3,mean_rate_features_nohelp_nosub,4,Dummy random baseline,,,0.3208090155458576,0.3246753246753247,0.3197138564713887
Level3,mean_rate_features_nohelp_nosub,4,Ordered baseline,,,0.611933111933112,0.45454545454545453,0.4358321660872968
Level3,mean_rate_features_nohelp_nosub,4,Teacher Ordered baseline,,,0.2934216684216684,0.35064935064935066,0.31295935702715366
Level3,mean_rate_features_nohelp_nosub,4,Naive Bayes,0.36512137438982795,{'naive_bayes_clf__alpha': 1.0},0.45704295704295705,0.37662337662337664,0.3282438282438282
Level3,mean_rate_features_nohelp_nosub,4,Logistic regression,0.48024897842728825,"{'logistic_regression_clf__C': 1.0, 'logistic_regression_clf__max_iter': 200}",0.6023674000418187,0.5324675324675324,0.5108273839981158
Level3,mean_rate_features_nohelp_nosub,4,SVM,0.4392941446823982,"{'svm_gaussian_clf__C': 1.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.43993506493506496,0.4675324675324675,0.4175409006577837
Level3,mean_rate_features_nohelp_nosub,4,Random Forest,0.566459845972723,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 100}",0.6813186813186813,0.6753246753246753,0.6762731172669062
Level3,mean_sd_rate_ib_no_sub_content_features_keys,0,Dummy random baseline,,,0.2967161493477283,0.2692307692307692,0.2788365589674919
Level3,mean_sd_rate_ib_no_sub_content_features_keys,0,Ordered baseline,,,0.5584269035249427,0.46153846153846156,0.4348097878576833
Level3,mean_sd_rate_ib_no_sub_content_features_keys,0,Teacher Ordered baseline,,,0.3929110105580694,0.47435897435897434,0.4267399267399267
Level3,mean_sd_rate_ib_no_sub_content_features_keys,0,Naive Bayes,0.361323264968827,{'naive_bayes_clf__alpha': 1.0},0.3288156288156288,0.47435897435897434,0.3872670656351871
Level3,mean_sd_rate_ib_no_sub_content_features_keys,0,Logistic regression,0.43919352995141797,"{'logistic_regression_clf__C': 1.0, 'logistic_regression_clf__max_iter': 200}",0.41440673147990215,0.46153846153846156,0.39769422120168385
Level3,mean_sd_rate_ib_no_sub_content_features_keys,0,SVM,0.39050070338955967,"{'svm_gaussian_clf__C': 1.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.3298703212496316,0.46153846153846156,0.37798237798237794
Level3,mean_sd_rate_ib_no_sub_content_features_keys,0,Random Forest,0.49420064519766516,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 100}",0.4082370620832159,0.4230769230769231,0.39992229992229994
Level3,mean_sd_rate_ib_no_sub_content_features_keys,1,Dummy random baseline,,,0.3441116377901275,0.30952380952380953,0.3184144488492314
Level3,mean_sd_rate_ib_no_sub_content_features_keys,1,Ordered baseline,,,0.5499748047367095,0.4166666666666667,0.4058833678398896
Level3,mean_sd_rate_ib_no_sub_content_features_keys,1,Teacher Ordered baseline,,,0.4525664811379097,0.5238095238095238,0.48428914835164827
Level3,mean_sd_rate_ib_no_sub_content_features_keys,1,Naive Bayes,0.3524134536513159,{'naive_bayes_clf__alpha': 1.0},0.3200549450549451,0.47619047619047616,0.37891967835470663
Level3,mean_sd_rate_ib_no_sub_content_features_keys,1,Logistic regression,0.4157926410765997,"{'logistic_regression_clf__C': 1.0, 'logistic_regression_clf__max_iter': 200}",0.390015015015015,0.5119047619047619,0.4276890550740844
Level3,mean_sd_rate_ib_no_sub_content_features_keys,1,SVM,0.36055816849151767,"{'svm_gaussian_clf__C': 1.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.38205467372134044,0.4880952380952381,0.4052536677321531
Level3,mean_sd_rate_ib_no_sub_content_features_keys,1,Random Forest,0.43990763927026133,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 100}",0.5147380814674047,0.5238095238095238,0.5096588596588596
Level3,mean_sd_rate_ib_no_sub_content_features_keys,2,Dummy random baseline,,,0.3167855536276588,0.28205128205128205,0.2818841365352993
Level3,mean_sd_rate_ib_no_sub_content_features_keys,2,Ordered baseline,,,0.5667038275733928,0.44871794871794873,0.42632939074926607
Level3,mean_sd_rate_ib_no_sub_content_features_keys,2,Teacher Ordered baseline,,,0.377910342166195,0.46153846153846156,0.4146647470176882
Level3,mean_sd_rate_ib_no_sub_content_features_keys,2,Naive Bayes,0.39720939831798996,{'naive_bayes_clf__alpha': 1.0},0.3366778149386845,0.5256410256410257,0.41041767456861794
Level3,mean_sd_rate_ib_no_sub_content_features_keys,2,Logistic regression,0.4427203020981921,"{'logistic_regression_clf__C': 1.0, 'logistic_regression_clf__max_iter': 200}",0.34910274391340307,0.5384615384615384,0.42345825115055885
Level3,mean_sd_rate_ib_no_sub_content_features_keys,2,SVM,0.3817432055884927,"{'svm_gaussian_clf__C': 1.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.3534076760677745,0.5512820512820513,0.4297041420118343
Level3,mean_sd_rate_ib_no_sub_content_features_keys,2,Random Forest,0.4461798578007999,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 100}",0.5217688666978728,0.5512820512820513,0.5177867746288799
Level3,mean_sd_rate_ib_no_sub_content_features_keys,3,Dummy random baseline,,,0.30344821844821845,0.2857142857142857,0.28801893630357855
Level3,mean_sd_rate_ib_no_sub_content_features_keys,3,Ordered baseline,,,0.5587912087912088,0.46153846153846156,0.43757959851320394
Level3,mean_sd_rate_ib_no_sub_content_features_keys,3,Teacher Ordered baseline,,,0.3969960960092539,0.4835164835164835,0.43374978196406766
Level3,mean_sd_rate_ib_no_sub_content_features_keys,3,Naive Bayes,0.3941553306872593,{'naive_bayes_clf__alpha': 1.0},0.4043494320805245,0.45054945054945056,0.3923378209092495
Level3,mean_sd_rate_ib_no_sub_content_features_keys,3,Logistic regression,0.40196937644062325,"{'logistic_regression_clf__C': 1.0, 'logistic_regression_clf__max_iter': 200}",0.5379876533722687,0.5164835164835165,0.47635502542334834
Level3,mean_sd_rate_ib_no_sub_content_features_keys,3,SVM,0.36439186955926184,"{'svm_gaussian_clf__C': 1.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.42572626534890684,0.4835164835164835,0.4057521142293854
Level3,mean_sd_rate_ib_no_sub_content_features_keys,3,Random Forest,0.45715321526546904,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 100}",0.5675551925551926,0.5494505494505495,0.5417922180794954
Level3,mean_sd_rate_ib_no_sub_content_features_keys,4,Dummy random baseline,,,0.20549151805132665,0.2077922077922078,0.19963308507396
Level3,mean_sd_rate_ib_no_sub_content_features_keys,4,Ordered baseline,,,0.611933111933112,0.45454545454545453,0.4358321660872968
Level3,mean_sd_rate_ib_no_sub_content_features_keys,4,Teacher Ordered baseline,,,0.2934216684216684,0.35064935064935066,0.31295935702715366
Level3,mean_sd_rate_ib_no_sub_content_features_keys,4,Naive Bayes,0.3435398644439046,{'naive_bayes_clf__alpha': 1.0},0.3411255411255411,0.35064935064935066,0.2638414217361586
