level_key,features_set,K,classifier,Precision,Recall,F1_score
Level1,mean_sd_rate_features_nohelp_nosub,0,SVM,0.39171620511333427,0.45454545454545453,0.4072489601901366
Level1,mean_sd_rate_features_nohelp_nosub,1,SVM,0.714975845410628,0.6666666666666666,0.6169590643274854
Level1,mean_sd_rate_features_nohelp_nosub,2,SVM,0.6504081632653061,0.6571428571428571,0.6243896643896645
Level1,mean_sd_rate_features_nohelp_nosub,3,SVM,0.724223602484472,0.7714285714285715,0.7443472317156528
Level1,mean_sd_rate_features_nohelp_nosub,4,SVM,0.6346899224806201,0.6511627906976745,0.6156893290308223
Level1,mean_sd_rate_features_nohelp_nosub,0,Decision Tree,0.5821548821548822,0.5757575757575758,0.5704009794918886
Level1,mean_sd_rate_features_nohelp_nosub,1,Decision Tree,0.6916666666666667,0.6333333333333333,0.587863247863248
Level1,mean_sd_rate_features_nohelp_nosub,2,Decision Tree,0.675374149659864,0.6285714285714286,0.6280701754385964
Level1,mean_sd_rate_features_nohelp_nosub,3,Decision Tree,0.6028571428571429,0.6,0.5975111996017919
Level1,mean_sd_rate_features_nohelp_nosub,4,Decision Tree,0.6633273703041145,0.6744186046511628,0.6654010441385856
Level1,mean_sd_rate_features_nohelp_nosub,0,Random Forest,0.57243265993266,0.5757575757575758,0.5686123911930363
Level1,mean_sd_rate_features_nohelp_nosub,1,Random Forest,0.8350877192982457,0.7666666666666667,0.7594771241830064
Level1,mean_sd_rate_features_nohelp_nosub,2,Random Forest,0.7923809523809523,0.7714285714285715,0.7655555555555555
Level1,mean_sd_rate_features_nohelp_nosub,3,Random Forest,0.7593650793650794,0.8,0.7703606843194943
Level1,mean_sd_rate_features_nohelp_nosub,4,Random Forest,0.6241560390097524,0.6511627906976745,0.6148148148148148
Level1,mean_rate_features_nohelp_nosub,0,Dummy random baseline,0.22130394857667587,0.18181818181818182,0.19175084175084176
Level1,mean_rate_features_nohelp_nosub,1,Dummy random baseline,0.3181878306878307,0.26666666666666666,0.25282535499926806
Level1,mean_rate_features_nohelp_nosub,2,Dummy random baseline,0.45999999999999996,0.37142857142857144,0.3779138321995465
Level1,mean_rate_features_nohelp_nosub,3,Dummy random baseline,0.42,0.2,0.2709677419354839
Level1,mean_rate_features_nohelp_nosub,4,Dummy random baseline,0.35570824524312894,0.18604651162790697,0.24263805889552884
Level1,mean_rate_features_nohelp_nosub,0,Ordered baseline,0.2109090909090909,0.2727272727272727,0.1793831168831169
Level1,mean_rate_features_nohelp_nosub,1,Ordered baseline,0.606060606060606,0.2,0.2119047619047619
Level1,mean_rate_features_nohelp_nosub,2,Ordered baseline,0.5817805383022775,0.2857142857142857,0.2820047677190535
Level1,mean_rate_features_nohelp_nosub,3,Ordered baseline,0.20782608695652174,0.11428571428571428,0.0954715821812596
Level1,mean_rate_features_nohelp_nosub,4,Ordered baseline,0.3993478528362249,0.32558139534883723,0.27986325797543304
Level1,mean_rate_features_nohelp_nosub,0,Teacher ordered baseline,0.4636363636363637,0.5454545454545454,0.4741647241647241
Level1,mean_rate_features_nohelp_nosub,1,Teacher ordered baseline,0.5121212121212121,0.5666666666666667,0.5140964493905671
Level1,mean_rate_features_nohelp_nosub,2,Teacher ordered baseline,0.5051759834368531,0.5714285714285714,0.5261224489795918
Level1,mean_rate_features_nohelp_nosub,3,Teacher ordered baseline,0.8074534161490683,0.8571428571428571,0.831168831168831
Level1,mean_rate_features_nohelp_nosub,4,Teacher ordered baseline,0.4879414298018949,0.5813953488372093,0.5302325581395348
Level1,mean_rate_features_nohelp_nosub,0,Naive Bayes,0.4234771962044689,0.5454545454545454,0.46587496587496596
Level1,mean_rate_features_nohelp_nosub,1,Naive Bayes,0.25,0.5,0.3333333333333333
Level1,mean_rate_features_nohelp_nosub,2,Naive Bayes,0.6377551020408163,0.6571428571428571,0.5955555555555555
Level1,mean_rate_features_nohelp_nosub,3,Naive Bayes,0.5704761904761905,0.6,0.5349709114414997
Level1,mean_rate_features_nohelp_nosub,4,Naive Bayes,0.3794573643410853,0.5348837209302325,0.41011443337024744
Level1,mean_rate_features_nohelp_nosub,0,Logistic regression,0.6994345367551109,0.6363636363636364,0.5824420677361855
Level1,mean_rate_features_nohelp_nosub,1,Logistic regression,0.6186335403726708,0.6666666666666666,0.6128654970760233
Level1,mean_rate_features_nohelp_nosub,2,Logistic regression,0.7487912087912088,0.7142857142857143,0.6982342342342341
Level1,mean_rate_features_nohelp_nosub,3,Logistic regression,0.7085262563523433,0.7428571428571429,0.7194805194805194
Level1,mean_rate_features_nohelp_nosub,4,Logistic regression,0.7269102990033223,0.6511627906976745,0.5976343223736968
Level1,mean_rate_features_nohelp_nosub,0,SVM,0.5633143024447371,0.5454545454545454,0.47009569377990434
Level1,mean_rate_features_nohelp_nosub,1,SVM,0.7458333333333333,0.7,0.6582264957264957
Level1,mean_rate_features_nohelp_nosub,2,SVM,0.5210884353741497,0.6285714285714286,0.5696934644303067
Level1,mean_rate_features_nohelp_nosub,3,SVM,0.7321428571428571,0.7714285714285715,0.7447619047619047
Level1,mean_rate_features_nohelp_nosub,4,SVM,0.7289244186046512,0.6744186046511628,0.6339768554578835
Level1,mean_rate_features_nohelp_nosub,0,Decision Tree,0.5808080808080809,0.6060606060606061,0.5830250557523283
Level1,mean_rate_features_nohelp_nosub,1,Decision Tree,0.7398989898989898,0.6333333333333333,0.5951608751608752
Level1,mean_rate_features_nohelp_nosub,2,Decision Tree,0.611734693877551,0.5428571428571428,0.5642135642135642
Level1,mean_rate_features_nohelp_nosub,3,Decision Tree,0.694271911663216,0.7142857142857143,0.7027341079972658
Level1,mean_rate_features_nohelp_nosub,4,Decision Tree,0.7177519379844961,0.6976744186046512,0.6923109835900533
Level1,mean_rate_features_nohelp_nosub,0,Random Forest,0.6050505050505051,0.6060606060606061,0.5980816569051862
Level1,mean_rate_features_nohelp_nosub,1,Random Forest,0.7976190476190477,0.7666666666666667,0.7555555555555554
Level1,mean_rate_features_nohelp_nosub,2,Random Forest,0.7561224489795919,0.7428571428571429,0.745711431425717
Level1,mean_rate_features_nohelp_nosub,3,Random Forest,0.7917582417582418,0.8285714285714286,0.7964876730834177
Level1,mean_rate_features_nohelp_nosub,4,Random Forest,0.6665743816906607,0.6744186046511628,0.6600630104050078
Level1,mean_sd_rate_ib_no_sub_content_features_keys,0,Dummy random baseline,0.3757575757575758,0.24242424242424243,0.2548209366391185
Level1,mean_sd_rate_ib_no_sub_content_features_keys,1,Dummy random baseline,0.4068939393939394,0.26666666666666666,0.2879506458453827
Level1,mean_sd_rate_ib_no_sub_content_features_keys,2,Dummy random baseline,0.19492063492063494,0.17142857142857143,0.1561327561327561
Level1,mean_sd_rate_ib_no_sub_content_features_keys,3,Dummy random baseline,0.4603174603174603,0.17142857142857143,0.24436090225563908
Level1,mean_sd_rate_ib_no_sub_content_features_keys,4,Dummy random baseline,0.3546511627906977,0.23255813953488372,0.26000519268573125
Level1,mean_sd_rate_ib_no_sub_content_features_keys,0,Ordered baseline,0.2109090909090909,0.2727272727272727,0.1793831168831169
Level1,mean_sd_rate_ib_no_sub_content_features_keys,1,Ordered baseline,0.606060606060606,0.2,0.2119047619047619
Level1,mean_sd_rate_ib_no_sub_content_features_keys,2,Ordered baseline,0.5817805383022775,0.2857142857142857,0.2820047677190535
Level1,mean_sd_rate_ib_no_sub_content_features_keys,3,Ordered baseline,0.20782608695652174,0.11428571428571428,0.0954715821812596
Level1,mean_sd_rate_ib_no_sub_content_features_keys,4,Ordered baseline,0.3993478528362249,0.32558139534883723,0.27986325797543304
Level1,mean_sd_rate_ib_no_sub_content_features_keys,0,Teacher ordered baseline,0.4636363636363637,0.5454545454545454,0.4741647241647241
Level1,mean_sd_rate_ib_no_sub_content_features_keys,1,Teacher ordered baseline,0.5121212121212121,0.5666666666666667,0.5140964493905671
Level1,mean_sd_rate_ib_no_sub_content_features_keys,2,Teacher ordered baseline,0.5051759834368531,0.5714285714285714,0.5261224489795918
Level1,mean_sd_rate_ib_no_sub_content_features_keys,3,Teacher ordered baseline,0.8074534161490683,0.8571428571428571,0.831168831168831
Level1,mean_sd_rate_ib_no_sub_content_features_keys,4,Teacher ordered baseline,0.4879414298018949,0.5813953488372093,0.5302325581395348
Level1,mean_sd_rate_ib_no_sub_content_features_keys,0,Naive Bayes,0.34175084175084175,0.5151515151515151,0.40093240093240096
Level1,mean_sd_rate_ib_no_sub_content_features_keys,1,Naive Bayes,0.43333333333333335,0.5,0.38199165175909366
Level1,mean_sd_rate_ib_no_sub_content_features_keys,2,Naive Bayes,0.5681385281385282,0.6285714285714286,0.5897569097569098
Level1,mean_sd_rate_ib_no_sub_content_features_keys,3,Naive Bayes,0.5028571428571429,0.5428571428571428,0.47114845938375344
Level1,mean_sd_rate_ib_no_sub_content_features_keys,4,Naive Bayes,0.4149177538287011,0.5348837209302325,0.40708855098389984
Level1,mean_sd_rate_ib_no_sub_content_features_keys,0,Logistic regression,0.48622589531680444,0.5454545454545454,0.5019895928986837
Level1,mean_sd_rate_ib_no_sub_content_features_keys,1,Logistic regression,0.6099033816425121,0.6333333333333333,0.5841073271413829
Level1,mean_sd_rate_ib_no_sub_content_features_keys,2,Logistic regression,0.5529220779220779,0.6571428571428571,0.5939100136342979
Level1,mean_sd_rate_ib_no_sub_content_features_keys,3,Logistic regression,0.7605872388481085,0.8,0.7739641311069883
Level1,mean_sd_rate_ib_no_sub_content_features_keys,4,Logistic regression,0.6916161813562635,0.6744186046511628,0.6273629810961512
Level1,mean_sd_rate_ib_no_sub_content_features_keys,0,SVM,0.4779904306220096,0.5454545454545454,0.4978123480797278
Level1,mean_sd_rate_ib_no_sub_content_features_keys,1,SVM,0.6869395711500974,0.7333333333333333,0.701764705882353
Level1,mean_sd_rate_ib_no_sub_content_features_keys,2,SVM,0.5442857142857143,0.6571428571428571,0.5952809952809953
Level1,mean_sd_rate_ib_no_sub_content_features_keys,3,SVM,0.7321428571428571,0.7714285714285715,0.7447619047619047
Level1,mean_sd_rate_ib_no_sub_content_features_keys,4,SVM,0.6241560390097524,0.6511627906976745,0.6148148148148148
Level1,mean_sd_rate_ib_no_sub_content_features_keys,0,Decision Tree,0.4972804972804972,0.42424242424242425,0.4256778309409888
Level1,mean_sd_rate_ib_no_sub_content_features_keys,1,Decision Tree,0.625,0.6333333333333333,0.6174375332270068
Level1,mean_sd_rate_ib_no_sub_content_features_keys,2,Decision Tree,0.487673729778993,0.4857142857142857,0.47986197377501727
Level1,mean_sd_rate_ib_no_sub_content_features_keys,3,Decision Tree,0.6826839826839826,0.7142857142857143,0.6929649705659496
Level1,mean_sd_rate_ib_no_sub_content_features_keys,4,Decision Tree,0.6467441860465116,0.627906976744186,0.6324969400244796
Level1,mean_sd_rate_ib_no_sub_content_features_keys,0,Random Forest,0.44726107226107226,0.48484848484848486,0.4414472220796332
Level1,mean_sd_rate_ib_no_sub_content_features_keys,1,Random Forest,0.6917543859649122,0.7333333333333333,0.7006535947712418
Level1,mean_sd_rate_ib_no_sub_content_features_keys,2,Random Forest,0.6588235294117647,0.6571428571428571,0.625024630541872
Level1,mean_sd_rate_ib_no_sub_content_features_keys,3,Random Forest,0.812121212121212,0.8571428571428571,0.8324252491694353
Level1,mean_sd_rate_ib_no_sub_content_features_keys,4,Random Forest,0.6441860465116279,0.6744186046511628,0.6393447418458388
Level1,mean_sd_rate_oa_features_keys,0,Dummy random baseline,0.34006734006733996,0.30303030303030304,0.30833333333333335
Level1,mean_sd_rate_oa_features_keys,1,Dummy random baseline,0.3648148148148148,0.23333333333333334,0.28057971014492755
Level1,mean_sd_rate_oa_features_keys,2,Dummy random baseline,0.3215110286538858,0.22857142857142856,0.2398805542283803
Level1,mean_sd_rate_oa_features_keys,3,Dummy random baseline,0.6533333333333333,0.37142857142857144,0.44558597632601415
Level1,mean_sd_rate_oa_features_keys,4,Dummy random baseline,0.4493142516398331,0.32558139534883723,0.36502107983136134
Level1,mean_sd_rate_oa_features_keys,0,Ordered baseline,0.2109090909090909,0.2727272727272727,0.1793831168831169
Level1,mean_sd_rate_oa_features_keys,1,Ordered baseline,0.606060606060606,0.2,0.2119047619047619
Level1,mean_sd_rate_oa_features_keys,2,Ordered baseline,0.5817805383022775,0.2857142857142857,0.2820047677190535
Level1,mean_sd_rate_oa_features_keys,3,Ordered baseline,0.20782608695652174,0.11428571428571428,0.0954715821812596
Level1,mean_sd_rate_oa_features_keys,4,Ordered baseline,0.3993478528362249,0.32558139534883723,0.27986325797543304
Level1,mean_sd_rate_oa_features_keys,0,Teacher ordered baseline,0.4636363636363637,0.5454545454545454,0.4741647241647241
Level1,mean_sd_rate_oa_features_keys,1,Teacher ordered baseline,0.5121212121212121,0.5666666666666667,0.5140964493905671
Level1,mean_sd_rate_oa_features_keys,2,Teacher ordered baseline,0.5051759834368531,0.5714285714285714,0.5261224489795918
Level1,mean_sd_rate_oa_features_keys,3,Teacher ordered baseline,0.8074534161490683,0.8571428571428571,0.831168831168831
Level1,mean_sd_rate_oa_features_keys,4,Teacher ordered baseline,0.4879414298018949,0.5813953488372093,0.5302325581395348
Level1,mean_sd_rate_oa_features_keys,0,Naive Bayes,0.2878787878787879,0.48484848484848486,0.3434343434343434
Level1,mean_sd_rate_oa_features_keys,1,Naive Bayes,0.25,0.5,0.3333333333333333
Level1,mean_sd_rate_oa_features_keys,2,Naive Bayes,0.23591836734693875,0.4857142857142857,0.31758241758241756
Level1,mean_sd_rate_oa_features_keys,3,Naive Bayes,0.36,0.6,0.44999999999999996
Level1,mean_sd_rate_oa_features_keys,4,Naive Bayes,0.28017718715393136,0.5116279069767442,0.3620751341681574
Level1,mean_sd_rate_oa_features_keys,0,Logistic regression,0.5411501377410468,0.5454545454545454,0.5285450511256963
Level1,mean_sd_rate_oa_features_keys,1,Logistic regression,0.25,0.4666666666666667,0.32558139534883723
Level1,mean_sd_rate_oa_features_keys,2,Logistic regression,0.6417582417582417,0.6285714285714286,0.590033222591362
Level1,mean_sd_rate_oa_features_keys,3,Logistic regression,0.5565934065934067,0.6,0.5673758865248226
Level1,mean_sd_rate_oa_features_keys,4,Logistic regression,0.5673668417104276,0.5581395348837209,0.5218407776547311
Level1,mean_sd_rate_oa_features_keys,0,SVM,0.6575757575757576,0.5151515151515151,0.4721445221445221
Level1,mean_sd_rate_oa_features_keys,1,SVM,0.7777777777777779,0.6,0.5071428571428572
Level1,mean_sd_rate_oa_features_keys,2,SVM,0.4030721966205837,0.5428571428571428,0.4152380952380952
Level1,mean_sd_rate_oa_features_keys,3,SVM,0.5921269841269842,0.6285714285714286,0.6018742508445027
Level1,mean_sd_rate_oa_features_keys,4,SVM,0.6229235880398671,0.5813953488372093,0.5661954704362365
Level1,mean_sd_rate_oa_features_keys,0,Decision Tree,0.6767676767676768,0.6060606060606061,0.5913476501711795
Level1,mean_sd_rate_oa_features_keys,1,Decision Tree,0.4779761904761905,0.4666666666666667,0.455763930900047
Level1,mean_sd_rate_oa_features_keys,2,Decision Tree,0.4784126984126984,0.4857142857142857,0.4702040816326531
Level1,mean_sd_rate_oa_features_keys,3,Decision Tree,0.5044117647058824,0.4857142857142857,0.47987987987987984
Level1,mean_sd_rate_oa_features_keys,4,Decision Tree,0.4636627906976744,0.46511627906976744,0.456268107430898
Level1,mean_sd_rate_oa_features_keys,0,Random Forest,0.492929292929293,0.48484848484848486,0.4822171292759528
Level1,mean_sd_rate_oa_features_keys,1,Random Forest,0.6150793650793651,0.6,0.5851851851851851
Level1,mean_sd_rate_oa_features_keys,2,Random Forest,0.6435374149659864,0.6285714285714286,0.61750089509488
Level1,mean_sd_rate_oa_features_keys,3,Random Forest,0.6,0.6285714285714286,0.612987012987013
Level1,mean_sd_rate_oa_features_keys,4,Random Forest,0.5884496124031007,0.5813953488372093,0.5701381867205931
Level1,mean_rate_ib_no_sub_content_features_keys,0,Dummy random baseline,0.3813963813963814,0.2727272727272727,0.29584657766475947
Level1,mean_rate_ib_no_sub_content_features_keys,1,Dummy random baseline,0.5125000000000001,0.3333333333333333,0.37121034910508593
Level1,mean_rate_ib_no_sub_content_features_keys,2,Dummy random baseline,0.2971428571428571,0.2,0.2253968253968254
Level1,mean_rate_ib_no_sub_content_features_keys,3,Dummy random baseline,0.5809523809523809,0.2571428571428571,0.31443001443001445
Level1,mean_rate_ib_no_sub_content_features_keys,4,Dummy random baseline,0.41750226517668376,0.32558139534883723,0.3360875512995896
Level1,mean_rate_ib_no_sub_content_features_keys,0,Ordered baseline,0.2109090909090909,0.2727272727272727,0.1793831168831169
Level1,mean_rate_ib_no_sub_content_features_keys,1,Ordered baseline,0.606060606060606,0.2,0.2119047619047619
Level1,mean_rate_ib_no_sub_content_features_keys,2,Ordered baseline,0.5817805383022775,0.2857142857142857,0.2820047677190535
Level1,mean_rate_ib_no_sub_content_features_keys,3,Ordered baseline,0.20782608695652174,0.11428571428571428,0.0954715821812596
Level1,mean_rate_ib_no_sub_content_features_keys,4,Ordered baseline,0.3993478528362249,0.32558139534883723,0.27986325797543304
Level1,mean_rate_ib_no_sub_content_features_keys,0,Teacher ordered baseline,0.4636363636363637,0.5454545454545454,0.4741647241647241
Level1,mean_rate_ib_no_sub_content_features_keys,1,Teacher ordered baseline,0.5121212121212121,0.5666666666666667,0.5140964493905671
Level1,mean_rate_ib_no_sub_content_features_keys,2,Teacher ordered baseline,0.5051759834368531,0.5714285714285714,0.5261224489795918
Level1,mean_rate_ib_no_sub_content_features_keys,3,Teacher ordered baseline,0.8074534161490683,0.8571428571428571,0.831168831168831
Level1,mean_rate_ib_no_sub_content_features_keys,4,Teacher ordered baseline,0.4879414298018949,0.5813953488372093,0.5302325581395348
Level1,mean_rate_ib_no_sub_content_features_keys,0,Naive Bayes,0.3545454545454545,0.5151515151515151,0.4020436927413672
Level1,mean_rate_ib_no_sub_content_features_keys,1,Naive Bayes,0.2413793103448276,0.4666666666666667,0.3181818181818182
Level1,mean_rate_ib_no_sub_content_features_keys,2,Naive Bayes,0.5021164021164021,0.6,0.5246753246753245
Level1,mean_rate_ib_no_sub_content_features_keys,3,Naive Bayes,0.5028571428571429,0.5428571428571428,0.47114845938375344
Level1,mean_rate_ib_no_sub_content_features_keys,4,Naive Bayes,0.4149177538287011,0.5348837209302325,0.40708855098389984
Level1,mean_rate_ib_no_sub_content_features_keys,0,Logistic regression,0.34573002754820936,0.5151515151515151,0.41368641368641373
Level1,mean_rate_ib_no_sub_content_features_keys,1,Logistic regression,0.5972222222222222,0.6333333333333333,0.574660633484163
Level1,mean_rate_ib_no_sub_content_features_keys,2,Logistic regression,0.5015151515151516,0.6,0.5404029692470839
Level1,mean_rate_ib_no_sub_content_features_keys,3,Logistic regression,0.6827922077922078,0.7714285714285715,0.7243537414965987
Level1,mean_rate_ib_no_sub_content_features_keys,4,Logistic regression,0.5095976375046143,0.627906976744186,0.5410151973021504
Level1,mean_rate_ib_no_sub_content_features_keys,0,SVM,0.36501377410468316,0.5454545454545454,0.4372554372554373
Level1,mean_rate_ib_no_sub_content_features_keys,1,SVM,0.6185185185185186,0.7,0.6455555555555555
Level1,mean_rate_ib_no_sub_content_features_keys,2,SVM,0.5442857142857143,0.6571428571428571,0.5952809952809953
Level1,mean_rate_ib_no_sub_content_features_keys,3,SVM,0.656,0.7428571428571429,0.6956521739130436
Level1,mean_rate_ib_no_sub_content_features_keys,4,SVM,0.4738372093023256,0.6046511627906976,0.5285412262156448
Level1,mean_rate_ib_no_sub_content_features_keys,0,Decision Tree,0.5575068870523416,0.5454545454545454,0.5232593493463059
Level1,mean_rate_ib_no_sub_content_features_keys,1,Decision Tree,0.6583333333333333,0.7,0.6649122807017543
Level1,mean_rate_ib_no_sub_content_features_keys,2,Decision Tree,0.55,0.5142857142857142,0.5146534289391432
Level1,mean_rate_ib_no_sub_content_features_keys,3,Decision Tree,0.7106122448979593,0.6857142857142857,0.6841656987998451
Level1,mean_rate_ib_no_sub_content_features_keys,4,Decision Tree,0.5778214034027986,0.5348837209302325,0.5484982581677808
Level1,mean_rate_ib_no_sub_content_features_keys,0,Random Forest,0.4888888888888889,0.5454545454545454,0.49146005509641877
Level1,mean_rate_ib_no_sub_content_features_keys,1,Random Forest,0.7222222222222221,0.7666666666666667,0.7353535353535354
Level1,mean_rate_ib_no_sub_content_features_keys,2,Random Forest,0.49404761904761907,0.5714285714285714,0.5229437229437229
Level1,mean_rate_ib_no_sub_content_features_keys,3,Random Forest,0.7601731601731602,0.8,0.777687074829932
Level1,mean_rate_ib_no_sub_content_features_keys,4,Random Forest,0.6634589681903235,0.6976744186046512,0.6626118067978534
Level1,mean_rate_oa_features_keys,0,Dummy random baseline,0.3151515151515152,0.24242424242424243,0.26809269162210336
Level1,mean_rate_oa_features_keys,1,Dummy random baseline,0.3527777777777778,0.2,0.2367167919799499
Level1,mean_rate_oa_features_keys,2,Dummy random baseline,0.3892857142857143,0.2,0.2628571428571429
Level1,mean_rate_oa_features_keys,3,Dummy random baseline,0.5714285714285714,0.34285714285714286,0.4114285714285714
Level1,mean_rate_oa_features_keys,4,Dummy random baseline,0.361750305997552,0.18604651162790697,0.2072325963264215
Level1,mean_rate_oa_features_keys,0,Ordered baseline,0.2109090909090909,0.2727272727272727,0.1793831168831169
Level1,mean_rate_oa_features_keys,1,Ordered baseline,0.606060606060606,0.2,0.2119047619047619
Level1,mean_rate_oa_features_keys,2,Ordered baseline,0.5817805383022775,0.2857142857142857,0.2820047677190535
Level1,mean_rate_oa_features_keys,3,Ordered baseline,0.20782608695652174,0.11428571428571428,0.0954715821812596
Level1,mean_rate_oa_features_keys,4,Ordered baseline,0.3993478528362249,0.32558139534883723,0.27986325797543304
Level1,mean_rate_oa_features_keys,0,Teacher ordered baseline,0.4636363636363637,0.5454545454545454,0.4741647241647241
Level1,mean_rate_oa_features_keys,1,Teacher ordered baseline,0.5121212121212121,0.5666666666666667,0.5140964493905671
Level1,mean_rate_oa_features_keys,2,Teacher ordered baseline,0.5051759834368531,0.5714285714285714,0.5261224489795918
Level1,mean_rate_oa_features_keys,3,Teacher ordered baseline,0.8074534161490683,0.8571428571428571,0.831168831168831
Level1,mean_rate_oa_features_keys,4,Teacher ordered baseline,0.4879414298018949,0.5813953488372093,0.5302325581395348
Level1,mean_rate_oa_features_keys,0,Naive Bayes,0.2878787878787879,0.48484848484848486,0.3434343434343434
Level1,mean_rate_oa_features_keys,1,Naive Bayes,0.25,0.5,0.3333333333333333
Level1,mean_rate_oa_features_keys,2,Naive Bayes,0.23591836734693875,0.4857142857142857,0.31758241758241756
Level1,mean_rate_oa_features_keys,3,Naive Bayes,0.36,0.6,0.44999999999999996
Level1,mean_rate_oa_features_keys,4,Naive Bayes,0.28610059491617085,0.5348837209302325,0.37279774489076806
Level1,mean_rate_oa_features_keys,0,Logistic regression,0.680150790198637,0.6060606060606061,0.5588730441671619
Level1,mean_rate_oa_features_keys,1,Logistic regression,0.6581196581196581,0.5333333333333333,0.4292411924119241
Level1,mean_rate_oa_features_keys,2,Logistic regression,0.6662480376766091,0.6285714285714286,0.5896322200850964
Level1,mean_rate_oa_features_keys,3,Logistic regression,0.4849206349206349,0.5714285714285714,0.5202380952380952
Level1,mean_rate_oa_features_keys,4,Logistic regression,0.42165005537098565,0.5581395348837209,0.46603600052555516
Level1,mean_rate_oa_features_keys,0,SVM,0.6818181818181818,0.5454545454545454,0.5024475524475525
Level1,mean_rate_oa_features_keys,1,SVM,0.6694444444444444,0.6333333333333333,0.5748473748473748
Level1,mean_rate_oa_features_keys,2,SVM,0.6383150183150182,0.6,0.5513074066836037
Level1,mean_rate_oa_features_keys,3,SVM,0.5921269841269842,0.6285714285714286,0.6018742508445027
Level1,mean_rate_oa_features_keys,4,SVM,0.610077519379845,0.5813953488372093,0.5558529569499293
Level1,mean_rate_oa_features_keys,0,Decision Tree,0.6103136629452418,0.6060606060606061,0.5875222816399288
Level1,mean_rate_oa_features_keys,1,Decision Tree,0.6404545454545454,0.5,0.5246794871794871
Level1,mean_rate_oa_features_keys,2,Decision Tree,0.4895238095238095,0.4857142857142857,0.4775510204081633
Level1,mean_rate_oa_features_keys,3,Decision Tree,0.5241758241758242,0.5142857142857142,0.5125019907628603
Level1,mean_rate_oa_features_keys,4,Decision Tree,0.6070736434108527,0.5581395348837209,0.5629629629629629
Level1,mean_rate_oa_features_keys,0,Random Forest,0.5457912457912457,0.5454545454545454,0.5367309458218549
Level1,mean_rate_oa_features_keys,1,Random Forest,0.5867102396514162,0.5666666666666667,0.5669444444444445
Level1,mean_rate_oa_features_keys,2,Random Forest,0.6738095238095237,0.6571428571428571,0.6502304902304903
Level1,mean_rate_oa_features_keys,3,Random Forest,0.5852813852813853,0.6,0.5865700191281586
Level1,mean_rate_oa_features_keys,4,Random Forest,0.6832433554817275,0.6511627906976745,0.6177589852008456
Level3,mean_sd_rate_features_nohelp_nosub,0,Dummy random baseline,0.26346153846153847,0.21794871794871795,0.2311027329644351
Level3,mean_sd_rate_features_nohelp_nosub,1,Dummy random baseline,0.3073856354135857,0.2619047619047619,0.2704236384985514
Level3,mean_sd_rate_features_nohelp_nosub,2,Dummy random baseline,0.34531039136302294,0.28205128205128205,0.29827662590820486
Level3,mean_sd_rate_features_nohelp_nosub,3,Dummy random baseline,0.31815803244374674,0.3076923076923077,0.3110050795552138
Level3,mean_sd_rate_features_nohelp_nosub,4,Dummy random baseline,0.24303941672362728,0.2077922077922078,0.2129552868262169
Level3,mean_sd_rate_features_nohelp_nosub,0,Ordered baseline,0.5584269035249427,0.46153846153846156,0.4348097878576833
Level3,mean_sd_rate_features_nohelp_nosub,1,Ordered baseline,0.5499748047367095,0.4166666666666667,0.4058833678398896
Level3,mean_sd_rate_features_nohelp_nosub,2,Ordered baseline,0.5667038275733928,0.44871794871794873,0.42632939074926607
Level3,mean_sd_rate_features_nohelp_nosub,3,Ordered baseline,0.5587912087912088,0.46153846153846156,0.43757959851320394
Level3,mean_sd_rate_features_nohelp_nosub,4,Ordered baseline,0.611933111933112,0.45454545454545453,0.4358321660872968
Level3,mean_sd_rate_features_nohelp_nosub,0,Teacher ordered baseline,0.3929110105580694,0.47435897435897434,0.4267399267399267
Level3,mean_sd_rate_features_nohelp_nosub,1,Teacher ordered baseline,0.4525664811379097,0.5238095238095238,0.48428914835164827
Level3,mean_sd_rate_features_nohelp_nosub,2,Teacher ordered baseline,0.377910342166195,0.46153846153846156,0.4146647470176882
Level3,mean_sd_rate_features_nohelp_nosub,3,Teacher ordered baseline,0.3969960960092539,0.4835164835164835,0.43374978196406766
Level3,mean_sd_rate_features_nohelp_nosub,4,Teacher ordered baseline,0.2934216684216684,0.35064935064935066,0.31295935702715366
Level3,mean_sd_rate_features_nohelp_nosub,0,Naive Bayes,0.35796221322537114,0.5256410256410257,0.4256888410734565
Level3,mean_sd_rate_features_nohelp_nosub,1,Naive Bayes,0.5265193765193765,0.5,0.4279729094696201
Level3,mean_sd_rate_features_nohelp_nosub,2,Naive Bayes,0.5023097685041005,0.5,0.4095611685163924
Level3,mean_sd_rate_features_nohelp_nosub,3,Naive Bayes,0.4757004422556262,0.46153846153846156,0.41412872841444265
Level3,mean_sd_rate_features_nohelp_nosub,4,Naive Bayes,0.4198624904507257,0.33766233766233766,0.2847454133168419
Level3,mean_sd_rate_features_nohelp_nosub,0,Logistic regression,0.4939560439560439,0.5,0.47357451629897457
Level3,mean_sd_rate_features_nohelp_nosub,1,Logistic regression,0.6199834312737538,0.6071428571428571,0.5971222606074823
Level3,mean_sd_rate_features_nohelp_nosub,2,Logistic regression,0.6354942100909843,0.6153846153846154,0.5987996170846108
Level3,mean_sd_rate_features_nohelp_nosub,3,Logistic regression,0.5562663526949241,0.5494505494505495,0.5392340992340993
