level_key,features_set,K,classifier,grid_F1,grid_params,precision,recall,f1_score
Level1,all_features_nohelp,0,Dummy random,,,0.25916305916305915,0.24242424242424243,0.2324710658513079
Level1,all_features_nohelp,0,Ordered baseline,,,0.0,0.0,0.0
Level1,all_features_nohelp,0,Naive Bayes,0.759376078395603,{'naive_bayes_clf__alpha': 1.0},0.6232782369146005,0.6060606060606061,0.6029526029526029
Level1,all_features_nohelp,0,Logistic regression,0.8620350177857918,"{'logistic_regression_clf__C': 100.0, 'logistic_regression_clf__max_iter': 200}",0.5670995670995671,0.5454545454545454,0.5373881416662165
Level1,all_features_nohelp,0,SVM,0.888261639271027,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 0.1, 'svm_gaussian_clf__kernel': 'rbf'}",0.6091756728120364,0.6060606060606061,0.5915650006559098
Level1,all_features_nohelp,0,Random Forest,0.8746982665897652,"{'random_forest_clf__max_depth': 12, 'random_forest_clf__n_estimators': 50}",0.6356290174471992,0.5757575757575758,0.566221657130748
Level1,all_features_nohelp,1,Dummy random,,,0.3346153846153846,0.2,0.23452380952380955
Level1,all_features_nohelp,1,Ordered baseline,,,0.0,0.0,0.0
Level1,all_features_nohelp,1,Naive Bayes,0.7116496577038374,{'naive_bayes_clf__alpha': 1.0},0.7533068783068783,0.6666666666666666,0.6896296296296296
Level1,all_features_nohelp,1,Logistic regression,0.8467494750663631,"{'logistic_regression_clf__C': 100.0, 'logistic_regression_clf__max_iter': 200}",0.5633333333333332,0.5333333333333333,0.5041269841269842
Level1,all_features_nohelp,1,SVM,0.887922207193105,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 0.1, 'svm_gaussian_clf__kernel': 'rbf'}",0.5871212121212122,0.5666666666666667,0.5202402402402402
Level1,all_features_nohelp,1,Random Forest,0.8631834803732836,"{'random_forest_clf__max_depth': 12, 'random_forest_clf__n_estimators': 200}",0.8153846153846154,0.8666666666666667,0.8388888888888888
Level1,all_features_nohelp,2,Dummy random,,,0.32582417582417583,0.2571428571428571,0.2761904761904762
Level1,all_features_nohelp,2,Ordered baseline,,,0.0,0.0,0.0
Level1,all_features_nohelp,2,Naive Bayes,0.7213297899418589,{'naive_bayes_clf__alpha': 0.1},0.6481318681318681,0.6,0.6151111111111112
Level1,all_features_nohelp,2,Logistic regression,0.8529375532033534,"{'logistic_regression_clf__C': 100.0, 'logistic_regression_clf__max_iter': 200}",0.6562770562770562,0.6571428571428571,0.6544099378881988
Level1,all_features_nohelp,2,SVM,0.8733626543804028,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 0.1, 'svm_gaussian_clf__kernel': 'rbf'}",0.649795918367347,0.6,0.612763580505516
Level1,all_features_nohelp,2,Random Forest,0.8690564792095165,"{'random_forest_clf__max_depth': 6, 'random_forest_clf__n_estimators': 100}",0.8201360544217685,0.8,0.7990754151122814
Level1,all_features_nohelp,3,Dummy random,,,0.5555555555555555,0.34285714285714286,0.3933209647495362
Level1,all_features_nohelp,3,Ordered baseline,,,0.0,0.0,0.0
Level1,all_features_nohelp,3,Naive Bayes,0.7090592991275765,{'naive_bayes_clf__alpha': 1.0},0.6744588744588744,0.6285714285714286,0.6484563055991628
Level1,all_features_nohelp,3,Logistic regression,0.8162589924940654,"{'logistic_regression_clf__C': 100.0, 'logistic_regression_clf__max_iter': 200}",0.8036281179138322,0.7428571428571429,0.7583060214639162
Level1,all_features_nohelp,3,SVM,0.8541197737836393,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.7956709956709958,0.7714285714285715,0.7661911276138362
Level1,all_features_nohelp,3,Random Forest,0.854062051976968,"{'random_forest_clf__max_depth': 6, 'random_forest_clf__n_estimators': 100}",0.8250444292549556,0.8285714285714286,0.8175510204081634
Level1,all_features_nohelp,4,Dummy random,,,0.3757928118393234,0.20930232558139536,0.24615364367407644
Level1,all_features_nohelp,4,Ordered baseline,,,0.0,0.0,0.0
Level1,all_features_nohelp,4,Naive Bayes,0.7583631552126933,{'naive_bayes_clf__alpha': 0.01},0.6616020671834625,0.6511627906976745,0.6418946648426812
Level1,all_features_nohelp,4,Logistic regression,0.851330312497323,"{'logistic_regression_clf__C': 10.0, 'logistic_regression_clf__max_iter': 200}",0.6699335548172758,0.6744186046511628,0.6592878166065581
Level1,all_features_nohelp,4,SVM,0.8768427676156862,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'poly'}",0.7028622540250448,0.6976744186046512,0.6940235843890328
Level1,all_features_nohelp,4,Random Forest,0.8586616998999057,"{'random_forest_clf__max_depth': 12, 'random_forest_clf__n_estimators': 100}",0.7390632623190763,0.7441860465116279,0.7312896405919662
Level1,sum_features_help_received,0,Dummy random,,,0.44646464646464645,0.3333333333333333,0.3430205415499533
Level1,sum_features_help_received,0,Ordered baseline,,,0.6427272727272727,0.3939393939393939,0.35800045913682277
Level1,sum_features_help_received,0,Naive Bayes,0.7658538815629632,{'naive_bayes_clf__alpha': 0.1},0.6287136066547832,0.6363636363636364,0.6248543123543123
Level1,sum_features_help_received,0,Logistic regression,0.8597599492602489,"{'logistic_regression_clf__C': 10.0, 'logistic_regression_clf__max_iter': 200}",0.5044677544677545,0.48484848484848486,0.47882101949087597
Level1,sum_features_help_received,0,SVM,0.8996871090217489,"{'svm_gaussian_clf__C': 10.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.6321991848307638,0.6060606060606061,0.5790512072597636
Level1,sum_features_help_received,0,Random Forest,0.892320731327847,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 50}",0.6428571428571429,0.5757575757575758,0.5603115797473164
Level1,sum_features_help_received,1,Dummy random,,,0.29398148148148145,0.2,0.20356609574000878
Level1,sum_features_help_received,1,Ordered baseline,,,0.8660606060606061,0.3,0.3565359477124183
Level1,sum_features_help_received,1,Naive Bayes,0.74603025827127,{'naive_bayes_clf__alpha': 0.01},0.5388888888888889,0.4,0.42492997198879556
Level1,sum_features_help_received,1,Logistic regression,0.8439906673429842,"{'logistic_regression_clf__C': 100.0, 'logistic_regression_clf__max_iter': 200}",0.7142857142857143,0.6333333333333333,0.6444444444444444
Level1,sum_features_help_received,1,SVM,0.8730778540492912,"{'svm_gaussian_clf__C': 10.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.790718954248366,0.7,0.6955952380952383
Level1,sum_features_help_received,1,Random Forest,0.8991660863161162,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 200}",0.6795321637426901,0.7333333333333333,0.6984313725490197
Level1,sum_features_help_received,2,Dummy random,,,0.33619047619047615,0.22857142857142856,0.23385994397759105
Level1,sum_features_help_received,2,Ordered baseline,,,0.7841614906832298,0.42857142857142855,0.45835222978080115
Level1,sum_features_help_received,2,Naive Bayes,0.663203822435033,{'naive_bayes_clf__alpha': 0.01},0.676399790685505,0.5714285714285714,0.6020037105751391
Level1,sum_features_help_received,2,Logistic regression,0.8144471458549873,"{'logistic_regression_clf__C': 100.0, 'logistic_regression_clf__max_iter': 200}",0.7490909090909093,0.7142857142857143,0.7224046140195208
Level1,sum_features_help_received,2,SVM,0.8795230368009271,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.7338095238095238,0.6857142857142857,0.6964749536178108
Level1,sum_features_help_received,2,Random Forest,0.8821824720084569,"{'random_forest_clf__max_depth': 12, 'random_forest_clf__n_estimators': 100}",0.8012362637362638,0.7714285714285715,0.7712554112554113
Level1,sum_features_help_received,3,Dummy random,,,0.4047619047619048,0.2857142857142857,0.28909090909090907
Level1,sum_features_help_received,3,Ordered baseline,,,0.9478260869565218,0.4,0.3874978354978355
Level1,sum_features_help_received,3,Naive Bayes,0.6751565651410854,{'naive_bayes_clf__alpha': 0.01},0.897102897102897,0.6285714285714286,0.6759183673469388
Level1,sum_features_help_received,3,Logistic regression,0.8350490897940203,"{'logistic_regression_clf__C': 100.0, 'logistic_regression_clf__max_iter': 200}",0.8068027210884354,0.7142857142857143,0.7127917833800187
Level1,sum_features_help_received,3,SVM,0.862959687371452,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.7595238095238095,0.6857142857142857,0.7128744939271255
Level1,sum_features_help_received,3,Random Forest,0.8749316446612998,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 100}",0.81479864673142,0.7714285714285715,0.7755579424752357
Level1,sum_features_help_received,4,Dummy random,,,0.4470532697276883,0.3023255813953488,0.35400516795865633
Level1,sum_features_help_received,4,Ordered baseline,,,0.8794142980189491,0.5348837209302325,0.5502965631447363
Level1,sum_features_help_received,4,Naive Bayes,0.6836647039675752,{'naive_bayes_clf__alpha': 1.0},0.7954428000939627,0.7209302325581395,0.7391387335800269
Level1,sum_features_help_received,4,Logistic regression,0.82941050932021,"{'logistic_regression_clf__C': 10.0, 'logistic_regression_clf__max_iter': 200}",0.7845699520118126,0.7674418604651163,0.7714914930031209
Level1,sum_features_help_received,4,SVM,0.8578511637755335,"{'svm_gaussian_clf__C': 10.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.6795865633074936,0.6744186046511628,0.6745340590466767
Level1,sum_features_help_received,4,Random Forest,0.8686064443475742,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 200}",0.7960535588442567,0.7906976744186046,0.7865296034153466
Level1,sum_features_help_requested,0,Dummy random,,,0.27762923351158647,0.2727272727272727,0.27152203856749313
Level1,sum_features_help_requested,0,Ordered baseline,,,0.07939393939393939,0.21212121212121213,0.11363636363636363
Level1,sum_features_help_requested,0,Naive Bayes,0.7250393713521147,{'naive_bayes_clf__alpha': 0.01},0.687878787878788,0.6363636363636364,0.6464646464646464
Level1,sum_features_help_requested,0,Logistic regression,0.8140527540314068,"{'logistic_regression_clf__C': 10.0, 'logistic_regression_clf__max_iter': 200}",0.5555555555555555,0.5454545454545454,0.54178145087236
Level1,sum_features_help_requested,0,SVM,0.8919866673278488,"{'svm_gaussian_clf__C': 10.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.622895622895623,0.6060606060606061,0.5935491276400368
Level1,sum_features_help_requested,0,Random Forest,0.8662974009851145,"{'random_forest_clf__max_depth': 6, 'random_forest_clf__n_estimators': 200}",0.5722610722610724,0.5454545454545454,0.5309589400498491
Level1,sum_features_help_requested,1,Dummy random,,,0.373931623931624,0.26666666666666666,0.28174603174603174
Level1,sum_features_help_requested,1,Ordered baseline,,,0.13333333333333333,0.3,0.1822222222222222
Level1,sum_features_help_requested,1,Naive Bayes,0.709143219648438,{'naive_bayes_clf__alpha': 0.01},0.4794444444444445,0.3333333333333333,0.3312169312169313
Level1,sum_features_help_requested,1,Logistic regression,0.8231998302667183,"{'logistic_regression_clf__C': 100.0, 'logistic_regression_clf__max_iter': 200}",0.6158333333333333,0.5333333333333333,0.5311917562724014
Level1,sum_features_help_requested,1,SVM,0.8607489518824034,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.7805555555555554,0.6333333333333333,0.5842490842490842
Level1,sum_features_help_requested,1,Random Forest,0.8952415052231041,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 200}",0.8074074074074074,0.8,0.7920202020202021
Level1,sum_features_help_requested,2,Dummy random,,,0.263003663003663,0.2,0.2272108843537415
Level1,sum_features_help_requested,2,Ordered baseline,,,0.08405797101449276,0.2,0.11428571428571428
Level1,sum_features_help_requested,2,Naive Bayes,0.6376516178140764,{'naive_bayes_clf__alpha': 0.01},0.6053968253968253,0.45714285714285713,0.5032804232804233
Level1,sum_features_help_requested,2,Logistic regression,0.8079361659251431,"{'logistic_regression_clf__C': 100.0, 'logistic_regression_clf__max_iter': 200}",0.7047095761381476,0.6857142857142857,0.6867956989247311
Level1,sum_features_help_requested,2,SVM,0.8914392587926804,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.7126984126984126,0.7142857142857143,0.7118367346938774
Level1,sum_features_help_requested,2,Random Forest,0.8956080093905439,"{'random_forest_clf__max_depth': 12, 'random_forest_clf__n_estimators': 100}",0.7943485086342229,0.7714285714285715,0.774132104454685
Level1,sum_features_help_requested,3,Dummy random,,,0.525578231292517,0.2857142857142857,0.3514541300391124
Level1,sum_features_help_requested,3,Ordered baseline,,,0.0047619047619047615,0.02857142857142857,0.008163265306122448
Level1,sum_features_help_requested,3,Naive Bayes,0.6587058711657894,{'naive_bayes_clf__alpha': 0.01},0.8389610389610389,0.5714285714285714,0.6332506203473947
Level1,sum_features_help_requested,3,Logistic regression,0.8207186496066583,"{'logistic_regression_clf__C': 100.0, 'logistic_regression_clf__max_iter': 200}",0.7095779220779221,0.6571428571428571,0.6621658393086964
Level1,sum_features_help_requested,3,SVM,0.8678874537485219,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.723015873015873,0.6285714285714286,0.6633810633810634
Level1,sum_features_help_requested,3,Random Forest,0.8597201002533266,"{'random_forest_clf__max_depth': 6, 'random_forest_clf__n_estimators': 100}",0.8096038415366147,0.7428571428571429,0.7592314118629909
Level1,sum_features_help_requested,4,Dummy random,,,0.23772609819121446,0.13953488372093023,0.16952424380604952
Level1,sum_features_help_requested,4,Ordered baseline,,,0.03423772609819121,0.11627906976744186,0.05072759417924656
Level1,sum_features_help_requested,4,Naive Bayes,0.6520854000540042,{'naive_bayes_clf__alpha': 0.1},0.6495527386430258,0.5581395348837209,0.5830885352917177
Level1,sum_features_help_requested,4,Logistic regression,0.8201516630180201,"{'logistic_regression_clf__C': 10.0, 'logistic_regression_clf__max_iter': 200}",0.7164082687338502,0.6976744186046512,0.7005201958384333
Level1,sum_features_help_requested,4,SVM,0.8459042911820689,"{'svm_gaussian_clf__C': 10.0, 'svm_gaussian_clf__gamma': 1.0, 'svm_gaussian_clf__kernel': 'rbf'}",0.6913174035267058,0.6744186046511628,0.6720455624110109
Level1,sum_features_help_requested,4,Random Forest,0.8686129347707313,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 200}",0.7875264270613107,0.7674418604651163,0.7689553340716131
Level1,sum_features_nohelp,0,Dummy random,,,0.12396694214876033,0.09090909090909091,0.10489510489510488
Level1,sum_features_nohelp,0,Ordered baseline,,,0.0,0.0,0.0
Level1,sum_features_nohelp,0,Naive Bayes,0.7203047844532414,{'naive_bayes_clf__alpha': 0.1},0.6056277056277057,0.5757575757575758,0.5837845540039897
Level1,sum_features_nohelp,0,Logistic regression,0.8138752605545525,"{'logistic_regression_clf__C': 100.0, 'logistic_regression_clf__max_iter': 200}",0.7462121212121212,0.696969696969697,0.6933202997719128
Level1,sum_features_nohelp,0,SVM,0.8739202845066721,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 0.1, 'svm_gaussian_clf__kernel': 'rbf'}",0.555293191656828,0.5454545454545454,0.5377178261190799
Level1,sum_features_nohelp,0,Random Forest,0.8704460051948393,"{'random_forest_clf__max_depth': None, 'random_forest_clf__n_estimators': 50}",0.5665889665889666,0.5454545454545454,0.5366041366041365
Level1,sum_features_nohelp,1,Dummy random,,,0.40213675213675215,0.3333333333333333,0.3433574879227053
Level1,sum_features_nohelp,1,Ordered baseline,,,0.0,0.0,0.0
Level1,sum_features_nohelp,1,Naive Bayes,0.6909758504217208,{'naive_bayes_clf__alpha': 0.1},0.5188888888888888,0.3333333333333333,0.34285714285714286
Level1,sum_features_nohelp,1,Logistic regression,0.8047174705396767,"{'logistic_regression_clf__C': 100.0, 'logistic_regression_clf__max_iter': 200}",0.6014814814814815,0.5,0.5061868686868687
Level1,sum_features_nohelp,1,SVM,0.8456325367762088,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 0.1, 'svm_gaussian_clf__kernel': 'rbf'}",0.6348148148148148,0.5333333333333333,0.539520202020202
Level1,sum_features_nohelp,1,Random Forest,0.8646204772697332,"{'random_forest_clf__max_depth': 12, 'random_forest_clf__n_estimators': 200}",0.8384313725490196,0.8333333333333334,0.8279761904761904
Level1,sum_features_nohelp,2,Dummy random,,,0.2897619047619048,0.2,0.191921568627451
Level1,sum_features_nohelp,2,Ordered baseline,,,0.0,0.0,0.0
Level1,sum_features_nohelp,2,Naive Bayes,0.6263795319411579,{'naive_bayes_clf__alpha': 0.01},0.6103896103896104,0.45714285714285713,0.508390022675737
Level1,sum_features_nohelp,2,Logistic regression,0.8129626789204295,"{'logistic_regression_clf__C': 100.0, 'logistic_regression_clf__max_iter': 200}",0.6783359497645212,0.6571428571428571,0.6593671274961597
Level1,sum_features_nohelp,2,SVM,0.8803794719805182,"{'svm_gaussian_clf__C': 100.0, 'svm_gaussian_clf__gamma': 0.1, 'svm_gaussian_clf__kernel': 'rbf'}",0.6190476190476191,0.6,0.6061183261183262
Level1,sum_features_nohelp,2,Random Forest,0.8638163133884016,"{'random_forest_clf__max_depth': 12, 'random_forest_clf__n_estimators': 50}",0.8152380952380953,0.7714285714285715,0.7823979591836734
Level1,sum_features_nohelp,3,Dummy random,,,0.4687179487179487,0.3142857142857143,0.36288515406162464
Level1,sum_features_nohelp,3,Ordered baseline,,,0.0,0.0,0.0
Level1,sum_features_nohelp,3,Naive Bayes,0.6366681503603773,{'naive_bayes_clf__alpha': 0.01},0.7394383394383395,0.5714285714285714,0.6150881405193657
